 freq            v(vout_RF_filt_spec_db)
 8.39875053e+07 -6.69895749e+01 
 8.41121159e+07 -5.18978853e+01 
 8.42367264e+07 -5.24924593e+01 
 8.43613370e+07 -6.84094883e+01 
 8.44859475e+07 -7.54602850e+01 
 8.46105581e+07 -6.77367844e+01 
 8.47351686e+07 -7.12056779e+01 
 8.48597791e+07 -7.24172291e+01 
 8.49843897e+07 -7.41632474e+01 
 8.51090002e+07 -7.32102495e+01 
 8.52336108e+07 -7.82238826e+01 
 8.53582213e+07 -6.73391004e+01 
 8.54828319e+07 -6.55886858e+01 
 8.56074424e+07 -7.08886246e+01 
 8.57320529e+07 -6.79908508e+01 
 8.58566635e+07 -6.07299305e+01 
 8.59812740e+07 -6.13332709e+01 
 8.61058846e+07 -6.76452122e+01 
 8.62304951e+07 -6.92702683e+01 
 8.63551056e+07 -6.68674270e+01 
 8.64797162e+07 -6.98799223e+01 
 8.66043267e+07 -7.47953234e+01 
 8.67289373e+07 -7.42077460e+01 
 8.68535478e+07 -7.39511267e+01 
 8.69781584e+07 -8.29731347e+01 
 8.71027689e+07 -7.56992860e+01 
 8.72273794e+07 -8.29911210e+01 
 8.73519900e+07 -7.19010660e+01 
 8.74766005e+07 -7.19581607e+01 
 8.76012111e+07 -7.36704895e+01 
 8.77258216e+07 -7.69707820e+01 
 8.78504321e+07 -7.90921913e+01 
 8.79750427e+07 -9.82195088e+01 
 8.80996532e+07 -7.21480233e+01 
 8.82242638e+07 -7.34131140e+01 
 8.83488743e+07 -7.48169739e+01 
 8.84734849e+07 -7.61460272e+01 
 8.85980954e+07 -8.70197254e+01 
 8.87227059e+07 -8.04951686e+01 
 8.88473165e+07 -7.51182946e+01 
 8.89719270e+07 -8.72039258e+01 
 8.90965376e+07 -7.92800079e+01 
 8.92211481e+07 -8.25488729e+01 
 8.93457587e+07 -7.43129544e+01 
 8.94703692e+07 -7.14799058e+01 
 8.95949797e+07 -7.51485123e+01 
 8.97195903e+07 -8.17855334e+01 
 8.98442008e+07 -9.30432539e+01 
 8.99688114e+07 -8.41878647e+01 
 9.00934219e+07 -8.45547904e+01 
 9.02180324e+07 -8.58412312e+01 
 9.03426430e+07 -7.77920944e+01 
 9.04672535e+07 -7.57843427e+01 
 9.05918641e+07 -7.50663689e+01 
 9.07164746e+07 -7.62411249e+01 
 9.08410852e+07 -7.42795345e+01 
 9.09656957e+07 -7.56358130e+01 
 9.10903062e+07 -8.26366178e+01 
 9.12149168e+07 -9.20783599e+01 
 9.13395273e+07 -7.44366559e+01 
 9.14641379e+07 -7.34850321e+01 
 9.15887484e+07 -9.07806135e+01 
 9.17133590e+07 -7.72484473e+01 
 9.18379695e+07 -7.20078248e+01 
 9.19625800e+07 -7.25781446e+01 
 9.20871906e+07 -7.40136634e+01 
 9.22118011e+07 -7.42964205e+01 
 9.23364117e+07 -7.15101005e+01 
 9.24610222e+07 -7.44314889e+01 
 9.25856327e+07 -8.19210949e+01 
 9.27102433e+07 -7.66929967e+01 
 9.28348538e+07 -7.13100693e+01 
 9.29594644e+07 -7.14155580e+01 
 9.30840749e+07 -7.04168934e+01 
 9.32086855e+07 -7.32147106e+01 
 9.33332960e+07 -6.90078819e+01 
 9.34579065e+07 -6.89434564e+01 
 9.35825171e+07 -7.18814220e+01 
 9.37071276e+07 -7.31027986e+01 
 9.38317382e+07 -7.78671592e+01 
 9.39563487e+07 -7.59124771e+01 
 9.40809593e+07 -7.50770170e+01 
 9.42055698e+07 -8.16941874e+01 
 9.43301803e+07 -8.64081817e+01 
 9.44547909e+07 -7.59532641e+01 
 9.45794014e+07 -6.85437811e+01 
 9.47040120e+07 -7.08033027e+01 
 9.48286225e+07 -7.01178724e+01 
 9.49532330e+07 -7.30487288e+01 
 9.50778436e+07 -7.78115096e+01 
 9.52024541e+07 -7.42352016e+01 
 9.53270647e+07 -8.04619608e+01 
 9.54516752e+07 -7.55047455e+01 
 9.55762858e+07 -6.93982162e+01 
 9.57008963e+07 -7.32370572e+01 
 9.58255068e+07 -7.42101054e+01 
 9.59501174e+07 -8.29090291e+01 
 9.60747279e+07 -7.15073482e+01 
 9.61993385e+07 -7.32105543e+01 
 9.63239490e+07 -8.20902447e+01 
 9.64485596e+07 -8.44934703e+01 
 9.65731701e+07 -7.76347222e+01 
 9.66977806e+07 -7.31052187e+01 
 9.68223912e+07 -7.15029296e+01 
 9.69470017e+07 -7.92229090e+01 
 9.70716123e+07 -8.42144239e+01 
 9.71962228e+07 -9.64890231e+01 
 9.73208333e+07 -7.78138950e+01 
 9.74454439e+07 -7.74822558e+01 
 9.75700544e+07 -8.12429009e+01 
 9.76946650e+07 -8.53169588e+01 
 9.78192755e+07 -8.52292319e+01 
 9.79438861e+07 -8.27185375e+01 
 9.80684966e+07 -7.83054784e+01 
 9.81931071e+07 -7.73266096e+01 
 9.83177177e+07 -7.78018025e+01 
 9.84423282e+07 -7.40915478e+01 
 9.85669388e+07 -7.11812052e+01 
 9.86915493e+07 -7.13169467e+01 
 9.88161599e+07 -7.28427504e+01 
 9.89407704e+07 -8.11622626e+01 
 9.90653809e+07 -8.88835981e+01 
 9.91899915e+07 -8.24578870e+01 
 9.93146020e+07 -6.95989649e+01 
 9.94392126e+07 -7.14510977e+01 
 9.95638231e+07 -6.87976529e+01 
 9.96884336e+07 -6.82439789e+01 
 9.98130442e+07 -7.31831778e+01 
 9.99376547e+07 -8.16374496e+01 
 1.00062265e+08 -7.67898861e+01 
 1.00186876e+08 -7.55930668e+01 
 1.00311486e+08 -7.24664395e+01 
 1.00436097e+08 -7.14461087e+01 
 1.00560707e+08 -7.44840341e+01 
 1.00685318e+08 -7.66677017e+01 
 1.00809929e+08 -7.53378742e+01 
 1.00934539e+08 -7.33416714e+01 
 1.01059150e+08 -7.65838761e+01 
 1.01183760e+08 -8.59396699e+01 
 1.01308371e+08 -7.25806481e+01 
 1.01432981e+08 -7.71615932e+01 
 1.01557592e+08 -8.22659127e+01 
 1.01682202e+08 -7.88153316e+01 
 1.01806813e+08 -7.01776696e+01 
 1.01931423e+08 -6.92183079e+01 
 1.02056034e+08 -7.28217479e+01 
 1.02180644e+08 -7.61918878e+01 
 1.02305255e+08 -7.98786799e+01 
 1.02429866e+08 -7.64422159e+01 
 1.02554476e+08 -7.39013447e+01 
 1.02679087e+08 -7.93576706e+01 
 1.02803697e+08 -7.80204517e+01 
 1.02928308e+08 -7.43570524e+01 
 1.03052918e+08 -7.01653848e+01 
 1.03177529e+08 -7.01393793e+01 
 1.03302139e+08 -6.88642031e+01 
 1.03426750e+08 -7.70902544e+01 
 1.03551360e+08 -6.79327021e+01 
 1.03675971e+08 -7.09243946e+01 
 1.03800582e+08 -8.55358143e+01 
 1.03925192e+08 -8.41943849e+01 
 1.04049803e+08 -7.41740574e+01 
 1.04174413e+08 -8.07375096e+01 
 1.04299024e+08 -7.97793567e+01 
 1.04423634e+08 -8.08598820e+01 
 1.04548245e+08 -8.55570623e+01 
 1.04672855e+08 -8.63623242e+01 
 1.04797466e+08 -7.99454305e+01 
 1.04922076e+08 -7.70492226e+01 
 1.05046687e+08 -7.70617641e+01 
 1.05171297e+08 -7.84055128e+01 
 1.05295908e+08 -7.60642370e+01 
 1.05420519e+08 -8.40591193e+01 
 1.05545129e+08 -7.67964051e+01 
 1.05669740e+08 -7.91725200e+01 
 1.05794350e+08 -8.36812261e+01 
 1.05918961e+08 -8.49041975e+01 
 1.06043571e+08 -8.29440539e+01 
 1.06168182e+08 -8.38832715e+01 
 1.06292792e+08 -8.33997900e+01 
 1.06417403e+08 -7.48851507e+01 
 1.06542013e+08 -7.09369210e+01 
 1.06666624e+08 -7.21087378e+01 
 1.06791235e+08 -7.85238514e+01 
 1.06915845e+08 -8.39426355e+01 
 1.07040456e+08 -7.97261391e+01 
 1.07165066e+08 -7.73889758e+01 
 1.07289677e+08 -7.61992098e+01 
 1.07414287e+08 -7.55051510e+01 
 1.07538898e+08 -7.11148932e+01 
 1.07663508e+08 -7.16060491e+01 
 1.07788119e+08 -7.95183166e+01 
 1.07912729e+08 -7.41750921e+01 
 1.08037340e+08 -7.09270798e+01 
 1.08161951e+08 -7.50754012e+01 
 1.08286561e+08 -7.59940654e+01 
 1.08411172e+08 -7.85747947e+01 
 1.08535782e+08 -8.25336452e+01 
 1.08660393e+08 -7.74280712e+01 
 1.08785003e+08 -7.50540541e+01 
 1.08909614e+08 -7.67873552e+01 
 1.09034224e+08 -6.96390559e+01 
 1.09158835e+08 -7.08317302e+01 
 1.09283445e+08 -7.20759101e+01 
 1.09408056e+08 -8.20407496e+01 
 1.09532666e+08 -7.33476943e+01 
 1.09657277e+08 -7.59964862e+01 
 1.09781888e+08 -8.44541787e+01 
 1.09906498e+08 -7.51489018e+01 
 1.10031109e+08 -6.79856170e+01 
 1.10155719e+08 -6.84731559e+01 
 1.10280330e+08 -7.20130908e+01 
 1.10404940e+08 -7.17935303e+01 
 1.10529551e+08 -6.70956841e+01 
 1.10654161e+08 -7.27980660e+01 
 1.10778772e+08 -8.05503198e+01 
 1.10903382e+08 -7.94536922e+01 
 1.11027993e+08 -7.66436973e+01 
 1.11152604e+08 -7.29425748e+01 
 1.11277214e+08 -7.19570684e+01 
 1.11401825e+08 -7.00193800e+01 
 1.11526435e+08 -6.97341100e+01 
 1.11651046e+08 -7.14356460e+01 
 1.11775656e+08 -7.23672862e+01 
 1.11900267e+08 -7.96936506e+01 
 1.12024877e+08 -7.13754037e+01 
 1.12149488e+08 -7.23070022e+01 
 1.12274098e+08 -7.08532116e+01 
 1.12398709e+08 -7.11737220e+01 
 1.12523319e+08 -7.34601040e+01 
 1.12647930e+08 -7.04165657e+01 
 1.12772541e+08 -6.77066573e+01 
 1.12897151e+08 -7.10770965e+01 
 1.13021762e+08 -7.11570975e+01 
 1.13146372e+08 -6.99676095e+01 
 1.13270983e+08 -7.34740596e+01 
 1.13395593e+08 -8.08841359e+01 
 1.13520204e+08 -6.88781333e+01 
 1.13644814e+08 -6.93382127e+01 
 1.13769425e+08 -6.44039572e+01 
 1.13894035e+08 -7.00419741e+01 
 1.14018646e+08 -7.55455594e+01 
 1.14143257e+08 -8.70388875e+01 
 1.14267867e+08 -6.89897274e+01 
 1.14392478e+08 -6.83846346e+01 
 1.14517088e+08 -6.96549504e+01 
 1.14641699e+08 -7.34942672e+01 
 1.14766309e+08 -7.33480292e+01 
 1.14890920e+08 -7.27369520e+01 
 1.15015530e+08 -6.96175768e+01 
 1.15140141e+08 -6.92932062e+01 
 1.15264751e+08 -7.16916319e+01 
 1.15389362e+08 -8.40795416e+01 
 1.15513972e+08 -7.32212823e+01 
 1.15638583e+08 -7.58821387e+01 
 1.15763194e+08 -8.32388585e+01 
 1.15887804e+08 -7.83569382e+01 
 1.16012415e+08 -7.55697938e+01 
 1.16137025e+08 -7.70320384e+01 
 1.16261636e+08 -7.85964646e+01 
 1.16386246e+08 -7.31755295e+01 
 1.16510857e+08 -6.86840921e+01 
 1.16635467e+08 -7.39529689e+01 
 1.16760078e+08 -7.68695840e+01 
 1.16884688e+08 -7.98968500e+01 
 1.17009299e+08 -8.37740316e+01 
 1.17133910e+08 -8.44499622e+01 
 1.17258520e+08 -7.10700736e+01 
 1.17383131e+08 -7.03994314e+01 
 1.17507741e+08 -6.91847901e+01 
 1.17632352e+08 -6.94428572e+01 
 1.17756962e+08 -7.28881430e+01 
 1.17881573e+08 -7.89838298e+01 
 1.18006183e+08 -8.64811012e+01 
 1.18130794e+08 -8.04796919e+01 
 1.18255404e+08 -7.75227748e+01 
 1.18380015e+08 -7.72929705e+01 
 1.18504625e+08 -7.42280643e+01 
 1.18629236e+08 -7.36491438e+01 
 1.18753847e+08 -7.28665854e+01 
 1.18878457e+08 -7.81349356e+01 
 1.19003068e+08 -7.92616550e+01 
 1.19127678e+08 -7.92902851e+01 
 1.19252289e+08 -8.90878710e+01 
 1.19376899e+08 -1.02228568e+02 
 1.19501510e+08 -7.67500255e+01 
 1.19626120e+08 -8.52570358e+01 
 1.19750731e+08 -6.90104163e+01 
 1.19875341e+08 -7.22389759e+01 
 1.19999952e+08 -8.59613417e+01 
 1.20124563e+08 -7.61470216e+01 
 1.20249173e+08 -7.32440663e+01 
 1.20373784e+08 -8.21874162e+01 
 1.20498394e+08 -7.15549302e+01 
 1.20623005e+08 -7.00532407e+01 
 1.20747615e+08 -6.63127583e+01 
 1.20872226e+08 -7.11812822e+01 
 1.20996836e+08 -7.19249987e+01 
 1.21121447e+08 -7.13352337e+01 
 1.21246057e+08 -7.12077358e+01 
 1.21370668e+08 -7.40419527e+01 
 1.21495279e+08 -7.42249148e+01 
 1.21619889e+08 -7.35041621e+01 
 1.21744500e+08 -7.98382905e+01 
 1.21869110e+08 -7.21301652e+01 
 1.21993721e+08 -6.48132095e+01 
 1.22118331e+08 -6.78058214e+01 
 1.22242942e+08 -7.08015430e+01 
 1.22367552e+08 -7.32373544e+01 
 1.22492163e+08 -7.85476930e+01 
 1.22616773e+08 -7.93052700e+01 
 1.22741384e+08 -1.08557807e+02 
 1.22865994e+08 -7.60605273e+01 
 1.22990605e+08 -7.31993925e+01 
 1.23115216e+08 -8.25364972e+01 
 1.23239826e+08 -7.06254756e+01 
 1.23364437e+08 -7.02382708e+01 
 1.23489047e+08 -7.33607443e+01 
 1.23613658e+08 -7.91185940e+01 
 1.23738268e+08 -8.94823835e+01 
 1.23862879e+08 -7.91496276e+01 
 1.23987489e+08 -7.13738996e+01 
 1.24112100e+08 -8.01971555e+01 
 1.24236710e+08 -7.25185861e+01 
 1.24361321e+08 -7.82186658e+01 
 1.24485932e+08 -6.68599067e+01 
 1.24610542e+08 -6.93513133e+01 
 1.24735153e+08 -7.27473709e+01 
 1.24859763e+08 -7.97733577e+01 
 1.24984374e+08 -7.71251999e+01 
 1.25108984e+08 -8.07221819e+01 
 1.25233595e+08 -7.67219601e+01 
 1.25358205e+08 -7.28678190e+01 
 1.25482816e+08 -7.12938006e+01 
 1.25607426e+08 -7.42991733e+01 
 1.25732037e+08 -7.38435892e+01 
 1.25856647e+08 -7.88503280e+01 
 1.25981258e+08 -7.91161483e+01 
 1.26105869e+08 -7.67733135e+01 
 1.26230479e+08 -8.23598365e+01 
 1.26355090e+08 -9.91248697e+01 
 1.26479700e+08 -9.52518399e+01 
 1.26604311e+08 -8.47746518e+01 
 1.26728921e+08 -8.13492683e+01 
 1.26853532e+08 -7.89107597e+01 
 1.26978142e+08 -7.72294885e+01 
 1.27102753e+08 -7.79471312e+01 
 1.27227363e+08 -7.31651675e+01 
 1.27351974e+08 -7.78030802e+01 
 1.27476585e+08 -8.49233241e+01 
 1.27601195e+08 -7.89967645e+01 
 1.27725806e+08 -6.98986408e+01 
 1.27850416e+08 -7.43554661e+01 
 1.27975027e+08 -7.33840421e+01 
 1.28099637e+08 -8.04945850e+01 
 1.28224248e+08 -8.34973399e+01 
 1.28348858e+08 -7.75263811e+01 
 1.28473469e+08 -7.27895313e+01 
 1.28598079e+08 -7.81381876e+01 
 1.28722690e+08 -7.48244049e+01 
 1.28847300e+08 -7.59838996e+01 
 1.28971911e+08 -7.79957362e+01 
 1.29096522e+08 -7.49832547e+01 
 1.29221132e+08 -7.79041820e+01 
 1.29345743e+08 -7.37473255e+01 
 1.29470353e+08 -6.71903246e+01 
 1.29594964e+08 -6.78285222e+01 
 1.29719574e+08 -6.62404266e+01 
 1.29844185e+08 -7.06962261e+01 
 1.29968795e+08 -7.97544730e+01 
 1.30093406e+08 -8.11100724e+01 
 1.30218016e+08 -7.66679052e+01 
 1.30342627e+08 -7.23894041e+01 
 1.30467238e+08 -7.02118431e+01 
 1.30591848e+08 -7.39171361e+01 
 1.30716459e+08 -7.47858691e+01 
 1.30841069e+08 -7.10282236e+01 
 1.30965680e+08 -6.71468511e+01 
 1.31090290e+08 -6.85216159e+01 
 1.31214901e+08 -7.02802702e+01 
 1.31339511e+08 -7.54652144e+01 
 1.31464122e+08 -7.42691383e+01 
 1.31588732e+08 -8.00087536e+01 
 1.31713343e+08 -8.16451577e+01 
 1.31837953e+08 -7.38601118e+01 
 1.31962564e+08 -6.84801456e+01 
 1.32087175e+08 -7.26580979e+01 
 1.32211785e+08 -8.31459327e+01 
 1.32336396e+08 -8.40889212e+01 
 1.32461006e+08 -8.22410922e+01 
 1.32585617e+08 -8.58979668e+01 
 1.32710227e+08 -8.12887428e+01 
 1.32834838e+08 -8.37092435e+01 
 1.32959448e+08 -8.86284948e+01 
 1.33084059e+08 -8.28263373e+01 
 1.33208669e+08 -8.11593567e+01 
 1.33333280e+08 -7.62624829e+01 
 1.33457891e+08 -7.54233942e+01 
 1.33582501e+08 -8.14974469e+01 
 1.33707112e+08 -7.48891296e+01 
 1.33831722e+08 -7.28441709e+01 
 1.33956333e+08 -7.31111375e+01 
 1.34080943e+08 -7.47035934e+01 
 1.34205554e+08 -7.79428035e+01 
 1.34330164e+08 -9.28240731e+01 
 1.34454775e+08 -7.33689002e+01 
 1.34579385e+08 -7.41384009e+01 
 1.34703996e+08 -7.27728302e+01 
 1.34828607e+08 -7.78862509e+01 
 1.34953217e+08 -8.83385363e+01 
 1.35077828e+08 -8.22138203e+01 
 1.35202438e+08 -7.87230105e+01 
 1.35327049e+08 -7.99973261e+01 
 1.35451659e+08 -7.44327497e+01 
 1.35576270e+08 -7.39239678e+01 
 1.35700880e+08 -7.46778595e+01 
 1.35825491e+08 -9.46289885e+01 
 1.35950101e+08 -7.43159353e+01 
 1.36074712e+08 -7.96760231e+01 
 1.36199322e+08 -8.11197211e+01 
 1.36323933e+08 -8.40550231e+01 
 1.36448544e+08 -7.12444439e+01 
 1.36573154e+08 -7.38435981e+01 
 1.36697765e+08 -7.06652516e+01 
 1.36822375e+08 -7.39757596e+01 
 1.36946986e+08 -7.23977720e+01 
 1.37071596e+08 -7.34279805e+01 
 1.37196207e+08 -7.04611624e+01 
 1.37320817e+08 -7.68438312e+01 
 1.37445428e+08 -7.32947524e+01 
 1.37570038e+08 -9.56422553e+01 
 1.37694649e+08 -7.18700825e+01 
 1.37819260e+08 -7.26865785e+01 
 1.37943870e+08 -6.38638740e+01 
 1.38068481e+08 -6.83809245e+01 
 1.38193091e+08 -6.93385465e+01 
 1.38317702e+08 -6.65630802e+01 
 1.38442312e+08 -6.20387924e+01 
 1.38566923e+08 -6.46148714e+01 
 1.38691533e+08 -6.65558353e+01 
 1.38816144e+08 -7.17151299e+01 
 1.38940754e+08 -8.37794343e+01 
 1.39065365e+08 -7.62792266e+01 
 1.39189975e+08 -7.89153528e+01 
 1.39314586e+08 -7.16230187e+01 
 1.39439197e+08 -6.63548865e+01 
 1.39563807e+08 -7.02409686e+01 
 1.39688418e+08 -7.50335346e+01 
 1.39813028e+08 -4.88672824e+01 
 1.39937639e+08 -4.29179382e+01 
 1.40062249e+08 -4.78216455e+01 
