 frequency       v(Amag_dB)      v(Aarg)        
 1.02305973e+01 -3.54315085e+00 -4.32035935e-03 
 1.04665121e+01 -3.54315086e+00 -4.41998567e-03 
 1.07078670e+01 -3.54315086e+00 -4.52190935e-03 
 1.09547876e+01 -3.54315085e+00 -4.62618336e-03 
 1.12074020e+01 -3.54315085e+00 -4.73286189e-03 
 1.14658417e+01 -3.54315085e+00 -4.84200041e-03 
 1.17302409e+01 -3.54315086e+00 -4.95365563e-03 
 1.20007371e+01 -3.54315085e+00 -5.06788559e-03 
 1.22774708e+01 -3.54315086e+00 -5.18474966e-03 
 1.25605860e+01 -3.54315086e+00 -5.30430859e-03 
 1.28502297e+01 -3.54315086e+00 -5.42662452e-03 
 1.31465525e+01 -3.54315086e+00 -5.55176101e-03 
 1.34497085e+01 -3.54315086e+00 -5.67978312e-03 
 1.37598551e+01 -3.54315086e+00 -5.81075738e-03 
 1.40771537e+01 -3.54315086e+00 -5.94475188e-03 
 1.44017690e+01 -3.54315086e+00 -6.08183625e-03 
 1.47338699e+01 -3.54315086e+00 -6.22208175e-03 
 1.50736290e+01 -3.54315087e+00 -6.36556128e-03 
 1.54212228e+01 -3.54315086e+00 -6.51234940e-03 
 1.57768320e+01 -3.54315087e+00 -6.66252242e-03 
 1.61406415e+01 -3.54315086e+00 -6.81615838e-03 
 1.65128404e+01 -3.54315086e+00 -6.97333715e-03 
 1.68936220e+01 -3.54315087e+00 -7.13414042e-03 
 1.72831844e+01 -3.54315087e+00 -7.29865177e-03 
 1.76817299e+01 -3.54315087e+00 -7.46695671e-03 
 1.80894658e+01 -3.54315087e+00 -7.63914272e-03 
 1.85066040e+01 -3.54315087e+00 -7.81529928e-03 
 1.89333613e+01 -3.54315087e+00 -7.99551797e-03 
 1.93699595e+01 -3.54315087e+00 -8.17989246e-03 
 1.98166255e+01 -3.54315088e+00 -8.36851857e-03 
 2.02735916e+01 -3.54315087e+00 -8.56149434e-03 
 2.07410951e+01 -3.54315088e+00 -8.75892009e-03 
 2.12193792e+01 -3.54315088e+00 -8.96089842e-03 
 2.17086923e+01 -3.54315088e+00 -9.16753432e-03 
 2.22092889e+01 -3.54315088e+00 -9.37893518e-03 
 2.27214291e+01 -3.54315089e+00 -9.59521090e-03 
 2.32453791e+01 -3.54315089e+00 -9.81647387e-03 
 2.37814113e+01 -3.54315089e+00 -1.00428391e-02 
 2.43298042e+01 -3.54315089e+00 -1.02744243e-02 
 2.48908429e+01 -3.54315089e+00 -1.05113497e-02 
 2.54648190e+01 -3.54315089e+00 -1.07537386e-02 
 2.60520309e+01 -3.54315090e+00 -1.10017169e-02 
 2.66527837e+01 -3.54315090e+00 -1.12554135e-02 
 2.72673897e+01 -3.54315091e+00 -1.15149603e-02 
 2.78961683e+01 -3.54315090e+00 -1.17804922e-02 
 2.85394464e+01 -3.54315091e+00 -1.20521471e-02 
 2.91975583e+01 -3.54315091e+00 -1.23300664e-02 
 2.98708461e+01 -3.54315092e+00 -1.26143944e-02 
 3.05596598e+01 -3.54315091e+00 -1.29052789e-02 
 3.12643573e+01 -3.54315092e+00 -1.32028712e-02 
 3.19853049e+01 -3.54315092e+00 -1.35073258e-02 
 3.27228774e+01 -3.54315093e+00 -1.38188011e-02 
 3.34774581e+01 -3.54315093e+00 -1.41374589e-02 
 3.42494392e+01 -3.54315094e+00 -1.44634649e-02 
 3.50392221e+01 -3.54315094e+00 -1.47969885e-02 
 3.58472171e+01 -3.54315094e+00 -1.51382030e-02 
 3.66738442e+01 -3.54315095e+00 -1.54872859e-02 
 3.75195331e+01 -3.54315096e+00 -1.58444185e-02 
 3.83847234e+01 -3.54315096e+00 -1.62097866e-02 
 3.92698648e+01 -3.54315096e+00 -1.65835798e-02 
 4.01754173e+01 -3.54315097e+00 -1.69659927e-02 
 4.11018515e+01 -3.54315097e+00 -1.73572239e-02 
 4.20496491e+01 -3.54315098e+00 -1.77574768e-02 
 4.30193027e+01 -3.54315099e+00 -1.81669594e-02 
 4.40113162e+01 -3.54315099e+00 -1.85858846e-02 
 4.50262052e+01 -3.54315100e+00 -1.90144701e-02 
 4.60644974e+01 -3.54315101e+00 -1.94529386e-02 
 4.71267322e+01 -3.54315101e+00 -1.99015181e-02 
 4.82134619e+01 -3.54315102e+00 -2.03604418e-02 
 4.93252513e+01 -3.54315103e+00 -2.08299480e-02 
 5.04626783e+01 -3.54315104e+00 -2.13102810e-02 
 5.16263340e+01 -3.54315104e+00 -2.18016903e-02 
 5.28168234e+01 -3.54315106e+00 -2.23044314e-02 
 5.40347650e+01 -3.54315107e+00 -2.28187656e-02 
 5.52807921e+01 -3.54315109e+00 -2.33449601e-02 
 5.65555523e+01 -3.54315110e+00 -2.38832886e-02 
 5.78597080e+01 -3.54315111e+00 -2.44340308e-02 
 5.91939372e+01 -3.54315112e+00 -2.49974729e-02 
 6.05589334e+01 -3.54315113e+00 -2.55739079e-02 
 6.19554061e+01 -3.54315115e+00 -2.61636353e-02 
 6.33840810e+01 -3.54315115e+00 -2.67669616e-02 
 6.48457008e+01 -3.54315118e+00 -2.73842005e-02 
 6.63410251e+01 -3.54315119e+00 -2.80156728e-02 
 6.78708313e+01 -3.54315120e+00 -2.86617066e-02 
 6.94359143e+01 -3.54315122e+00 -2.93226378e-02 
 7.10370877e+01 -3.54315124e+00 -2.99988099e-02 
 7.26751838e+01 -3.54315126e+00 -3.06905744e-02 
 7.43510539e+01 -3.54315128e+00 -3.13982907e-02 
 7.60655691e+01 -3.54315131e+00 -3.21223268e-02 
 7.78196206e+01 -3.54315133e+00 -3.28630590e-02 
 7.96141200e+01 -3.54315135e+00 -3.36208722e-02 
 8.14500001e+01 -3.54315137e+00 -3.43961604e-02 
 8.33282151e+01 -3.54315139e+00 -3.51893266e-02 
 8.52497412e+01 -3.54315141e+00 -3.60007829e-02 
 8.72155772e+01 -3.54315144e+00 -3.68309512e-02 
 8.92267449e+01 -3.54315147e+00 -3.76802630e-02 
 9.12842895e+01 -3.54315151e+00 -3.85491596e-02 
 9.33892805e+01 -3.54315153e+00 -3.94380928e-02 
 9.55428121e+01 -3.54315156e+00 -4.03475246e-02 
 9.77460036e+01 -3.54315159e+00 -4.12779275e-02 
 1.00000000e+02 -3.54315163e+00 -4.22297854e-02 
 1.02305973e+02 -3.54315168e+00 -4.32035928e-02 
 1.04665121e+02 -3.54315172e+00 -4.41998559e-02 
 1.07078670e+02 -3.54315176e+00 -4.52190926e-02 
 1.09547876e+02 -3.54315179e+00 -4.62618326e-02 
 1.12074020e+02 -3.54315184e+00 -4.73286180e-02 
 1.14658417e+02 -3.54315189e+00 -4.84200031e-02 
 1.17302409e+02 -3.54315194e+00 -4.95365552e-02 
 1.20007371e+02 -3.54315198e+00 -5.06788547e-02 
 1.22774708e+02 -3.54315204e+00 -5.18474954e-02 
 1.25605860e+02 -3.54315209e+00 -5.30430845e-02 
 1.28502297e+02 -3.54315215e+00 -5.42662437e-02 
 1.31465525e+02 -3.54315221e+00 -5.55176085e-02 
 1.34497085e+02 -3.54315227e+00 -5.67978295e-02 
 1.37598551e+02 -3.54315234e+00 -5.81075720e-02 
 1.40771537e+02 -3.54315241e+00 -5.94475169e-02 
 1.44017690e+02 -3.54315248e+00 -6.08183604e-02 
 1.47338699e+02 -3.54315257e+00 -6.22208153e-02 
 1.50736290e+02 -3.54315265e+00 -6.36556104e-02 
 1.54212228e+02 -3.54315273e+00 -6.51234915e-02 
 1.57768320e+02 -3.54315282e+00 -6.66252215e-02 
 1.61406415e+02 -3.54315290e+00 -6.81615809e-02 
 1.65128404e+02 -3.54315300e+00 -6.97333684e-02 
 1.68936220e+02 -3.54315311e+00 -7.13414009e-02 
 1.72831844e+02 -3.54315321e+00 -7.29865142e-02 
 1.76817299e+02 -3.54315332e+00 -7.46695633e-02 
 1.80894658e+02 -3.54315344e+00 -7.63914231e-02 
 1.85066040e+02 -3.54315356e+00 -7.81529885e-02 
 1.89333613e+02 -3.54315368e+00 -7.99551751e-02 
 1.93699595e+02 -3.54315382e+00 -8.17989196e-02 
 1.98166255e+02 -3.54315396e+00 -8.36851804e-02 
 2.02735916e+02 -3.54315410e+00 -8.56149377e-02 
 2.07410951e+02 -3.54315426e+00 -8.75891948e-02 
 2.12193792e+02 -3.54315441e+00 -8.96089777e-02 
 2.17086923e+02 -3.54315458e+00 -9.16753362e-02 
 2.22092889e+02 -3.54315476e+00 -9.37893443e-02 
 2.27214291e+02 -3.54315493e+00 -9.59521009e-02 
 2.32453791e+02 -3.54315513e+00 -9.81647301e-02 
 2.37814113e+02 -3.54315532e+00 -1.00428382e-01 
 2.43298042e+02 -3.54315554e+00 -1.02744233e-01 
 2.48908429e+02 -3.54315576e+00 -1.05113486e-01 
 2.54648190e+02 -3.54315599e+00 -1.07537375e-01 
 2.60520309e+02 -3.54315622e+00 -1.10017157e-01 
 2.66527837e+02 -3.54315648e+00 -1.12554122e-01 
 2.72673897e+02 -3.54315674e+00 -1.15149589e-01 
 2.78961683e+02 -3.54315702e+00 -1.17804907e-01 
 2.85394464e+02 -3.54315730e+00 -1.20521456e-01 
 2.91975583e+02 -3.54315761e+00 -1.23300647e-01 
 2.98708461e+02 -3.54315792e+00 -1.26143926e-01 
 3.05596598e+02 -3.54315825e+00 -1.29052770e-01 
 3.12643573e+02 -3.54315860e+00 -1.32028691e-01 
 3.19853049e+02 -3.54315896e+00 -1.35073236e-01 
 3.27228774e+02 -3.54315934e+00 -1.38187987e-01 
 3.34774581e+02 -3.54315974e+00 -1.41374563e-01 
 3.42494392e+02 -3.54316015e+00 -1.44634621e-01 
 3.50392221e+02 -3.54316058e+00 -1.47969855e-01 
 3.58472171e+02 -3.54316103e+00 -1.51381999e-01 
 3.66738442e+02 -3.54316151e+00 -1.54872825e-01 
 3.75195331e+02 -3.54316202e+00 -1.58444149e-01 
 3.83847234e+02 -3.54316253e+00 -1.62097827e-01 
 3.92698648e+02 -3.54316308e+00 -1.65835757e-01 
 4.01754173e+02 -3.54316365e+00 -1.69659883e-01 
 4.11018515e+02 -3.54316425e+00 -1.73572192e-01 
 4.20496491e+02 -3.54316488e+00 -1.77574717e-01 
 4.30193027e+02 -3.54316553e+00 -1.81669540e-01 
 4.40113162e+02 -3.54316621e+00 -1.85858788e-01 
 4.50262052e+02 -3.54316693e+00 -1.90144638e-01 
 4.60644974e+02 -3.54316768e+00 -1.94529319e-01 
 4.71267322e+02 -3.54316847e+00 -1.99015110e-01 
 4.82134619e+02 -3.54316928e+00 -2.03604341e-01 
 4.93252513e+02 -3.54317015e+00 -2.08299398e-01 
 5.04626783e+02 -3.54317105e+00 -2.13102722e-01 
 5.16263340e+02 -3.54317199e+00 -2.18016809e-01 
 5.28168234e+02 -3.54317298e+00 -2.23044213e-01 
 5.40347650e+02 -3.54317400e+00 -2.28187548e-01 
 5.52807921e+02 -3.54317510e+00 -2.33449486e-01 
 5.65555523e+02 -3.54317622e+00 -2.38832762e-01 
 5.78597080e+02 -3.54317741e+00 -2.44340175e-01 
 5.91939372e+02 -3.54317865e+00 -2.49974587e-01 
 6.05589334e+02 -3.54317995e+00 -2.55738927e-01 
 6.19554061e+02 -3.54318130e+00 -2.61636190e-01 
 6.33840810e+02 -3.54318272e+00 -2.67669442e-01 
 6.48457008e+02 -3.54318420e+00 -2.73841819e-01 
 6.63410251e+02 -3.54318577e+00 -2.80156528e-01 
 6.78708313e+02 -3.54318740e+00 -2.86616852e-01 
 6.94359143e+02 -3.54318911e+00 -2.93226149e-01 
 7.10370877e+02 -3.54319089e+00 -2.99987854e-01 
 7.26751838e+02 -3.54319275e+00 -3.06905481e-01 
 7.43510539e+02 -3.54319472e+00 -3.13982626e-01 
 7.60655691e+02 -3.54319675e+00 -3.21222967e-01 
 7.78196206e+02 -3.54319890e+00 -3.28630267e-01 
 7.96141200e+02 -3.54320114e+00 -3.36208377e-01 
 8.14500001e+02 -3.54320349e+00 -3.43961235e-01 
 8.33282151e+02 -3.54320595e+00 -3.51892870e-01 
 8.52497412e+02 -3.54320852e+00 -3.60007405e-01 
 8.72155772e+02 -3.54321120e+00 -3.68309058e-01 
 8.92267449e+02 -3.54321402e+00 -3.76802144e-01 
 9.12842895e+02 -3.54321696e+00 -3.85491076e-01 
 9.33892805e+02 -3.54322005e+00 -3.94380371e-01 
 9.55428121e+02 -3.54322329e+00 -4.03474649e-01 
 9.77460036e+02 -3.54322667e+00 -4.12778637e-01 
 1.00000000e+03 -3.54323020e+00 -4.22297170e-01 
 1.02305973e+03 -3.54323390e+00 -4.32035196e-01 
 1.04665121e+03 -3.54323778e+00 -4.41997775e-01 
 1.07078670e+03 -3.54324183e+00 -4.52190087e-01 
 1.09547876e+03 -3.54324607e+00 -4.62617427e-01 
 1.12074020e+03 -3.54325052e+00 -4.73285217e-01 
 1.14658417e+03 -3.54325517e+00 -4.84199000e-01 
 1.17302409e+03 -3.54326004e+00 -4.95364448e-01 
 1.20007371e+03 -3.54326513e+00 -5.06787365e-01 
 1.22774708e+03 -3.54327047e+00 -5.18473688e-01 
 1.25605860e+03 -3.54327604e+00 -5.30429490e-01 
 1.28502297e+03 -3.54328188e+00 -5.42660986e-01 
 1.31465525e+03 -3.54328800e+00 -5.55174531e-01 
 1.34497085e+03 -3.54329440e+00 -5.67976631e-01 
 1.37598551e+03 -3.54330109e+00 -5.81073939e-01 
 1.40771537e+03 -3.54330810e+00 -5.94473261e-01 
 1.44017690e+03 -3.54331544e+00 -6.08181562e-01 
 1.47338699e+03 -3.54332313e+00 -6.22205966e-01 
 1.50736290e+03 -3.54333115e+00 -6.36553762e-01 
 1.54212228e+03 -3.54333957e+00 -6.51232407e-01 
 1.57768320e+03 -3.54334837e+00 -6.66249529e-01 
 1.61406415e+03 -3.54335759e+00 -6.81612934e-01 
 1.65128404e+03 -3.54336723e+00 -6.97330605e-01 
 1.68936220e+03 -3.54337733e+00 -7.13410712e-01 
 1.72831844e+03 -3.54338789e+00 -7.29861611e-01 
 1.76817299e+03 -3.54339895e+00 -7.46691853e-01 
 1.80894658e+03 -3.54341052e+00 -7.63910183e-01 
 1.85066040e+03 -3.54342264e+00 -7.81525550e-01 
 1.89333613e+03 -3.54343532e+00 -7.99547109e-01 
 1.93699595e+03 -3.54344860e+00 -8.17984226e-01 
 1.98166255e+03 -3.54346249e+00 -8.36846482e-01 
 2.02735916e+03 -3.54347702e+00 -8.56143679e-01 
 2.07410951e+03 -3.54349224e+00 -8.75885846e-01 
 2.12193792e+03 -3.54350817e+00 -8.96083243e-01 
 2.17086923e+03 -3.54352484e+00 -9.16746366e-01 
 2.22092889e+03 -3.54354229e+00 -9.37885952e-01 
 2.27214291e+03 -3.54356055e+00 -9.59512987e-01 
 2.32453791e+03 -3.54357967e+00 -9.81638710e-01 
 2.37814113e+03 -3.54359968e+00 -1.00427462e+00 
 2.43298042e+03 -3.54362061e+00 -1.02743248e+00 
 2.48908429e+03 -3.54364253e+00 -1.05112432e+00 
 2.54648190e+03 -3.54366546e+00 -1.07536245e+00 
 2.60520309e+03 -3.54368947e+00 -1.10015948e+00 
 2.66527837e+03 -3.54371460e+00 -1.12552827e+00 
 2.72673897e+03 -3.54374090e+00 -1.15148203e+00 
 2.78961683e+03 -3.54376843e+00 -1.17803422e+00 
 2.85394464e+03 -3.54379724e+00 -1.20519866e+00 
 2.91975583e+03 -3.54382739e+00 -1.23298945e+00 
 2.98708461e+03 -3.54385895e+00 -1.26142103e+00 
 3.05596598e+03 -3.54389198e+00 -1.29050818e+00 
 3.12643573e+03 -3.54392656e+00 -1.32026601e+00 
 3.19853049e+03 -3.54396274e+00 -1.35070998e+00 
 3.27228774e+03 -3.54400062e+00 -1.38185591e+00 
 3.34774581e+03 -3.54404027e+00 -1.41371998e+00 
 3.42494392e+03 -3.54408175e+00 -1.44631874e+00 
 3.50392221e+03 -3.54412518e+00 -1.47966913e+00 
 3.58472171e+03 -3.54417063e+00 -1.51378849e+00 
 3.66738442e+03 -3.54421822e+00 -1.54869452e+00 
 3.75195331e+03 -3.54426800e+00 -1.58440537e+00 
 3.83847234e+03 -3.54432012e+00 -1.62093959e+00 
 3.92698648e+03 -3.54437466e+00 -1.65831615e+00 
 4.01754173e+03 -3.54443176e+00 -1.69655448e+00 
 4.11018515e+03 -3.54449151e+00 -1.73567443e+00 
 4.20496491e+03 -3.54455406e+00 -1.77569632e+00 
 4.30193027e+03 -3.54461952e+00 -1.81664095e+00 
 4.40113162e+03 -3.54468804e+00 -1.85852957e+00 
 4.50262052e+03 -3.54475975e+00 -1.90138395e+00 
 4.60644974e+03 -3.54483480e+00 -1.94522634e+00 
 4.71267322e+03 -3.54491336e+00 -1.99007951e+00 
 4.82134619e+03 -3.54499559e+00 -2.03596676e+00 
 4.93252513e+03 -3.54508164e+00 -2.08291191e+00 
 5.04626783e+03 -3.54517171e+00 -2.13093933e+00 
 5.16263340e+03 -3.54526598e+00 -2.18007398e+00 
 5.28168234e+03 -3.54536466e+00 -2.23034136e+00 
 5.40347650e+03 -3.54546793e+00 -2.28176757e+00 
 5.52807921e+03 -3.54557604e+00 -2.33437932e+00 
 5.65555523e+03 -3.54568916e+00 -2.38820390e+00 
 5.78597080e+03 -3.54580758e+00 -2.44326927e+00 
 5.91939372e+03 -3.54593151e+00 -2.49960401e+00 
 6.05589334e+03 -3.54606124e+00 -2.55723737e+00 
 6.19554061e+03 -3.54619701e+00 -2.61619924e+00 
 6.33840810e+03 -3.54633911e+00 -2.67652025e+00 
 6.48457008e+03 -3.54648785e+00 -2.73823168e+00 
 6.63410251e+03 -3.54664351e+00 -2.80136557e+00 
 6.78708313e+03 -3.54680645e+00 -2.86595468e+00 
 6.94359143e+03 -3.54697698e+00 -2.93203250e+00 
 7.10370877e+03 -3.54715547e+00 -2.99963334e+00 
 7.26751838e+03 -3.54734228e+00 -3.06879225e+00 
 7.43510539e+03 -3.54753781e+00 -3.13954511e+00 
 7.60655691e+03 -3.54774247e+00 -3.21192862e+00 
 7.78196206e+03 -3.54795668e+00 -3.28598031e+00 
 7.96141200e+03 -3.54818086e+00 -3.36173858e+00 
 8.14500001e+03 -3.54841552e+00 -3.43924272e+00 
 8.33282151e+03 -3.54866110e+00 -3.51853290e+00 
 8.52497412e+03 -3.54891816e+00 -3.59965023e+00 
 8.72155772e+03 -3.54918720e+00 -3.68263675e+00 
 8.92267449e+03 -3.54946879e+00 -3.76753547e+00 
 9.12842895e+03 -3.54976351e+00 -3.85439038e+00 
 9.33892805e+03 -3.55007198e+00 -3.94324649e+00 
 9.55428121e+03 -3.55039485e+00 -4.03414981e+00 
 9.77460036e+03 -3.55073277e+00 -4.12714744e+00 
 1.00000000e+04 -3.55108645e+00 -4.22228753e+00 
 1.02305973e+04 -3.55145664e+00 -4.31961934e+00 
 1.04665121e+04 -3.55184407e+00 -4.41919325e+00 
 1.07078670e+04 -3.55224960e+00 -4.52106081e+00 
 1.09547876e+04 -3.55267404e+00 -4.62527473e+00 
 1.12074020e+04 -3.55311827e+00 -4.73188893e+00 
 1.14658417e+04 -3.55358322e+00 -4.84095855e+00 
 1.17302409e+04 -3.55406986e+00 -4.95253998e+00 
 1.20007371e+04 -3.55457924e+00 -5.06669093e+00 
 1.22774708e+04 -3.55511232e+00 -5.18347040e+00 
 1.25605860e+04 -3.55567030e+00 -5.30293872e+00 
 1.28502297e+04 -3.55625430e+00 -5.42515763e+00 
 1.31465525e+04 -3.55686554e+00 -5.55019022e+00 
 1.34497085e+04 -3.55750526e+00 -5.67810108e+00 
 1.37598551e+04 -3.55817485e+00 -5.80895620e+00 
 1.40771537e+04 -3.55887566e+00 -5.94282312e+00 
 1.44017690e+04 -3.55960916e+00 -6.07977087e+00 
 1.47338699e+04 -3.56037685e+00 -6.21987006e+00 
 1.50736290e+04 -3.56118037e+00 -6.36319292e+00 
 1.54212228e+04 -3.56202136e+00 -6.50981327e+00 
 1.57768320e+04 -3.56290156e+00 -6.65980662e+00 
 1.61406415e+04 -3.56382281e+00 -6.81325018e+00 
 1.65128404e+04 -3.56478703e+00 -6.97022290e+00 
 1.68936220e+04 -3.56579621e+00 -7.13080552e+00 
 1.72831844e+04 -3.56685248e+00 -7.29508058e+00 
 1.76817299e+04 -3.56795798e+00 -7.46313248e+00 
 1.80894658e+04 -3.56911503e+00 -7.63504749e+00 
 1.85066040e+04 -3.57032603e+00 -7.81091385e+00 
 1.89333613e+04 -3.57159351e+00 -7.99082176e+00 
 1.93699595e+04 -3.57292009e+00 -8.17486341e+00 
 1.98166255e+04 -3.57430855e+00 -8.36313310e+00 
 2.02735916e+04 -3.57576172e+00 -8.55572714e+00 
 2.07410951e+04 -3.57728269e+00 -8.75274409e+00 
 2.12193792e+04 -3.57887454e+00 -8.95428462e+00 
 2.17086923e+04 -3.58054062e+00 -9.16045163e+00 
 2.22092889e+04 -3.58228438e+00 -9.37135036e+00 
 2.27214291e+04 -3.58410943e+00 -9.58708828e+00 
 2.32453791e+04 -3.58601958e+00 -9.80777530e+00 
 2.37814113e+04 -3.58801877e+00 -1.00335237e+01 
 2.43298042e+04 -3.59011116e+00 -1.02644482e+01 
 2.48908429e+04 -3.59230106e+00 -1.05006661e+01 
 2.54648190e+04 -3.59459306e+00 -1.07422972e+01 
 2.60520309e+04 -3.59699193e+00 -1.09894639e+01 
 2.66527837e+04 -3.59950256e+00 -1.12422912e+01 
 2.72673897e+04 -3.60213024e+00 -1.15009069e+01 
 2.78961683e+04 -3.60488034e+00 -1.17654416e+01 
