 frequency       v(Amag_dB)      v(Aarg)        
 1.02305973e+01 -1.01297855e+01 -5.18961124e-03 
 1.04665121e+01 -1.01297855e+01 -5.30928228e-03 
 1.07078670e+01 -1.01297855e+01 -5.43171289e-03 
 1.09547876e+01 -1.01297855e+01 -5.55696672e-03 
 1.12074020e+01 -1.01297855e+01 -5.68510888e-03 
 1.14658417e+01 -1.01297855e+01 -5.81620595e-03 
 1.17302409e+01 -1.01297855e+01 -5.95032609e-03 
 1.20007371e+01 -1.01297855e+01 -6.08753900e-03 
 1.22774708e+01 -1.01297855e+01 -6.22791600e-03 
 1.25605860e+01 -1.01297855e+01 -6.37153007e-03 
 1.28502297e+01 -1.01297855e+01 -6.51845583e-03 
 1.31465525e+01 -1.01297855e+01 -6.66876966e-03 
 1.34497085e+01 -1.01297855e+01 -6.82254968e-03 
 1.37598551e+01 -1.01297855e+01 -6.97987584e-03 
 1.40771537e+01 -1.01297855e+01 -7.14082989e-03 
 1.44017690e+01 -1.01297855e+01 -7.30549549e-03 
 1.47338699e+01 -1.01297855e+01 -7.47395825e-03 
 1.50736290e+01 -1.01297855e+01 -7.64630570e-03 
 1.54212228e+01 -1.01297855e+01 -7.82262745e-03 
 1.57768320e+01 -1.01297855e+01 -8.00301512e-03 
 1.61406415e+01 -1.01297855e+01 -8.18756249e-03 
 1.65128404e+01 -1.01297855e+01 -8.37636547e-03 
 1.68936220e+01 -1.01297855e+01 -8.56952219e-03 
 1.72831844e+01 -1.01297855e+01 -8.76713306e-03 
 1.76817299e+01 -1.01297855e+01 -8.96930078e-03 
 1.80894658e+01 -1.01297855e+01 -9.17613043e-03 
 1.85066040e+01 -1.01297855e+01 -9.38772952e-03 
 1.89333613e+01 -1.01297855e+01 -9.60420803e-03 
 1.93699595e+01 -1.01297855e+01 -9.82567847e-03 
 1.98166255e+01 -1.01297855e+01 -1.00522560e-02 
 2.02735916e+01 -1.01297855e+01 -1.02840583e-02 
 2.07410951e+01 -1.01297855e+01 -1.05212059e-02 
 2.12193792e+01 -1.01297855e+01 -1.07638220e-02 
 2.17086923e+01 -1.01297856e+01 -1.10120329e-02 
 2.22092889e+01 -1.01297856e+01 -1.12659674e-02 
 2.27214291e+01 -1.01297856e+01 -1.15257575e-02 
 2.32453791e+01 -1.01297856e+01 -1.17915384e-02 
 2.37814113e+01 -1.01297856e+01 -1.20634481e-02 
 2.43298042e+01 -1.01297856e+01 -1.23416279e-02 
 2.48908429e+01 -1.01297856e+01 -1.26262225e-02 
 2.54648190e+01 -1.01297856e+01 -1.29173798e-02 
 2.60520309e+01 -1.01297856e+01 -1.32152511e-02 
 2.66527837e+01 -1.01297856e+01 -1.35199912e-02 
 2.72673897e+01 -1.01297856e+01 -1.38317586e-02 
 2.78961683e+01 -1.01297856e+01 -1.41507152e-02 
 2.85394464e+01 -1.01297856e+01 -1.44770268e-02 
 2.91975583e+01 -1.01297856e+01 -1.48108632e-02 
 2.98708461e+01 -1.01297856e+01 -1.51523977e-02 
 3.05596598e+01 -1.01297856e+01 -1.55018079e-02 
 3.12643573e+01 -1.01297856e+01 -1.58592754e-02 
 3.19853049e+01 -1.01297856e+01 -1.62249860e-02 
 3.27228774e+01 -1.01297856e+01 -1.65991297e-02 
 3.34774581e+01 -1.01297856e+01 -1.69819012e-02 
 3.42494392e+01 -1.01297856e+01 -1.73734992e-02 
 3.50392221e+01 -1.01297856e+01 -1.77741274e-02 
 3.58472171e+01 -1.01297857e+01 -1.81839940e-02 
 3.66738442e+01 -1.01297857e+01 -1.86033120e-02 
 3.75195331e+01 -1.01297857e+01 -1.90322993e-02 
 3.83847234e+01 -1.01297857e+01 -1.94711790e-02 
 3.92698648e+01 -1.01297857e+01 -1.99201791e-02 
 4.01754173e+01 -1.01297857e+01 -2.03795331e-02 
 4.11018515e+01 -1.01297857e+01 -2.08494796e-02 
 4.20496491e+01 -1.01297857e+01 -2.13302630e-02 
 4.30193027e+01 -1.01297857e+01 -2.18221331e-02 
 4.40113162e+01 -1.01297857e+01 -2.23253455e-02 
 4.50262052e+01 -1.01297857e+01 -2.28401620e-02 
 4.60644974e+01 -1.01297858e+01 -2.33668499e-02 
 4.71267322e+01 -1.01297858e+01 -2.39056832e-02 
 4.82134619e+01 -1.01297858e+01 -2.44569418e-02 
 4.93252513e+01 -1.01297858e+01 -2.50209122e-02 
 5.04626783e+01 -1.01297858e+01 -2.55978877e-02 
 5.16263340e+01 -1.01297858e+01 -2.61881681e-02 
 5.28168234e+01 -1.01297858e+01 -2.67920601e-02 
 5.40347650e+01 -1.01297859e+01 -2.74098778e-02 
 5.52807921e+01 -1.01297859e+01 -2.80419421e-02 
 5.65555523e+01 -1.01297859e+01 -2.86885817e-02 
 5.78597080e+01 -1.01297859e+01 -2.93501327e-02 
 5.91939372e+01 -1.01297859e+01 -3.00269388e-02 
 6.05589334e+01 -1.01297859e+01 -3.07193519e-02 
 6.19554061e+01 -1.01297860e+01 -3.14277318e-02 
 6.33840810e+01 -1.01297860e+01 -3.21524468e-02 
 6.48457008e+01 -1.01297860e+01 -3.28938735e-02 
 6.63410251e+01 -1.01297860e+01 -3.36523973e-02 
 6.78708313e+01 -1.01297861e+01 -3.44284125e-02 
 6.94359143e+01 -1.01297861e+01 -3.52223223e-02 
