 frequency       v(inoise_spectrum) v(onoise_spectrum)
 3.50392221e+02  1.11745818e-06  1.08343903e-06 
 3.58472171e+02  1.10425550e-06  1.07063828e-06 
 3.66738442e+02  1.09125446e-06  1.05803304e-06 
 3.75195331e+02  1.07845251e-06  1.04562084e-06 
 3.83847234e+02  1.06584714e-06  1.03339923e-06 
 3.92698648e+02  1.05343588e-06  1.02136581e-06 
 4.01754173e+02  1.04121626e-06  1.00951821e-06 
 4.11018515e+02  1.02918587e-06  9.97854075e-07 
 4.20496491e+02  1.01734233e-06  9.86371096e-07 
 4.30193027e+02  1.00568326e-06  9.75066986e-07 
 4.40113162e+02  9.94206363e-07  9.63939489e-07 
 4.50262052e+02  9.82909321e-07  9.52986378e-07 
 4.60644974e+02  9.71789871e-07  9.42205451e-07 
 4.71267322e+02  9.60845771e-07  9.31594537e-07 
 4.82134619e+02  9.50074809e-07  9.21151490e-07 
 4.93252513e+02  9.39474799e-07  9.10874191e-07 
 5.04626783e+02  9.29043582e-07  9.00760546e-07 
 5.16263340e+02  9.18779025e-07  8.90808489e-07 
 5.28168234e+02  9.08679021e-07  8.81015975e-07 
 5.40347650e+02  8.98741488e-07  8.71380986e-07 
 5.52807921e+02  8.88964369e-07  8.61901529e-07 
 5.65555523e+02  8.79345632e-07  8.52575632e-07 
 5.78597080e+02  8.69883268e-07  8.43401347e-07 
 5.91939372e+02  8.60575290e-07  8.34376750e-07 
 6.05589334e+02  8.51419737e-07  8.25499937e-07 
 6.19554061e+02  8.42414668e-07  8.16769028e-07 
 6.33840810e+02  8.33558164e-07  8.08182161e-07 
 6.48457008e+02  8.24848329e-07  7.99737499e-07 
 6.63410251e+02  8.16283287e-07  7.91433223e-07 
 6.78708313e+02  8.07861183e-07  7.83267533e-07 
 6.94359143e+02  7.99580182e-07  7.75238652e-07 
 7.10370877e+02  7.91438469e-07  7.67344818e-07 
 7.26751838e+02  7.83434249e-07  7.59584293e-07 
 7.43510539e+02  7.75565746e-07  7.51955353e-07 
 7.60655691e+02  7.67831200e-07  7.44456293e-07 
 7.78196206e+02  7.60228873e-07  7.37085428e-07 
 7.96141200e+02  7.52757044e-07  7.29841088e-07 
 8.14500001e+02  7.45414007e-07  7.22721621e-07 
 8.33282151e+02  7.38198076e-07  7.15725390e-07 
 8.52497412e+02  7.31107580e-07  7.08850778e-07 
 8.72155772e+02  7.24140867e-07  7.02096180e-07 
 8.92267449e+02  7.17296298e-07  6.95460009e-07 
 9.12842895e+02  7.10572252e-07  6.88940693e-07 
 9.33892805e+02  7.03967122e-07  6.82536674e-07 
 9.55428121e+02  6.97479319e-07  6.76246411e-07 
 9.77460036e+02  6.91107265e-07  6.70068374e-07 
 1.00000000e+03  6.84849401e-07  6.64001052e-07 
 1.02305973e+03  6.78704178e-07  6.58042943e-07 
 1.04665121e+03  6.72670065e-07  6.52192563e-07 
 1.07078670e+03  6.66745542e-07  6.46448438e-07 
 1.09547876e+03  6.60929105e-07  6.40809109e-07 
 1.12074020e+03  6.55219262e-07  6.35273131e-07 
 1.14658417e+03  6.49614534e-07  6.29839070e-07 
 1.17302409e+03  6.44113457e-07  6.24505505e-07 
 1.20007371e+03  6.38714577e-07  6.19271028e-07 
 1.22774708e+03  6.33416455e-07  6.14134243e-07 
 1.25605860e+03  6.28217663e-07  6.09093766e-07 
 1.28502297e+03  6.23116786e-07  6.04148225e-07 
 1.31465525e+03  6.18112422e-07  5.99296261e-07 
 1.34497085e+03  6.13203179e-07  5.94536524e-07 
 1.37598551e+03  6.08387679e-07  5.89867677e-07 
 1.40771537e+03  6.03664553e-07  5.85288396e-07 
 1.44017690e+03  5.99032447e-07  5.80797366e-07 
 1.47338699e+03  5.94490017e-07  5.76393283e-07 
 1.50736290e+03  5.90035929e-07  5.72074856e-07 
 1.54212228e+03  5.85668863e-07  5.67840805e-07 
 1.57768320e+03  5.81387509e-07  5.63689858e-07 
 1.61406415e+03  5.77190568e-07  5.59620758e-07 
 1.65128404e+03  5.73076753e-07  5.55632255e-07 
 1.68936220e+03  5.69044787e-07  5.51723113e-07 
 1.72831844e+03  5.65093405e-07  5.47892105e-07 
 1.76817299e+03  5.61221353e-07  5.44138016e-07 
 1.80894658e+03  5.57427388e-07  5.40459639e-07 
 1.85066040e+03  5.53710277e-07  5.36855782e-07 
 1.89333613e+03  5.50068801e-07  5.33325259e-07 
 1.93699595e+03  5.46501748e-07  5.29866899e-07 
 1.98166255e+03  5.43007921e-07  5.26479538e-07 
 2.02735916e+03  5.39586130e-07  5.23162026e-07 
 2.07410951e+03  5.36235200e-07  5.19913222e-07 
 2.12193792e+03  5.32953964e-07  5.16731995e-07 
 2.17086923e+03  5.29741268e-07  5.13617226e-07 
 2.22092889e+03  5.26595969e-07  5.10567807e-07 
 2.27214291e+03  5.23516933e-07  5.07582640e-07 
 2.32453791e+03  5.20503040e-07  5.04660638e-07 
 2.37814113e+03  5.17553181e-07  5.01800727e-07 
 2.43298042e+03  5.14666256e-07  4.99001840e-07 
 2.48908429e+03  5.11841179e-07  4.96262924e-07 
 2.54648190e+03  5.09076873e-07  4.93582936e-07 
 2.60520309e+03  5.06372274e-07  4.90960845e-07 
 2.66527837e+03  5.03726329e-07  4.88395630e-07 
 2.72673897e+03  5.01137998e-07  4.85886282e-07 
 2.78961683e+03  4.98606250e-07  4.83431802e-07 
 2.85394464e+03  4.96130067e-07  4.81031204e-07 
 2.91975583e+03  4.93708442e-07  4.78683514e-07 
 2.98708461e+03  4.91340382e-07  4.76387765e-07 
 3.05596598e+03  4.89024903e-07  4.74143007e-07 
 3.12643573e+03  4.86761035e-07  4.71948298e-07 
 3.19853049e+03  4.84547817e-07  4.69802708e-07 
 3.27228774e+03  4.82384303e-07  4.67705321e-07 
 3.34774581e+03  4.80269558e-07  4.65655228e-07 
 3.42494392e+03  4.78202658e-07  4.63651537e-07 
 3.50392221e+03  4.76182693e-07  4.61693363e-07 
 3.58472171e+03  4.74208763e-07  4.59779837e-07 
 3.66738442e+03  4.72279980e-07  4.57910098e-07 
 3.75195331e+03  4.70395472e-07  4.56083298e-07 
 3.83847234e+03  4.68554373e-07  4.54298603e-07 
 3.92698648e+03  4.66755835e-07  4.52555188e-07 
 4.01754173e+03  4.64999019e-07  4.50852241e-07 
 4.11018515e+03  4.63283099e-07  4.49188963e-07 
 4.20496491e+03  4.61607261e-07  4.47564564e-07 
 4.30193027e+03  4.59970703e-07  4.45978268e-07 
 4.40113162e+03  4.58372636e-07  4.44429311e-07 
 4.50262052e+03  4.56812283e-07  4.42916941e-07 
 4.60644974e+03  4.55288880e-07  4.41440416e-07 
 4.71267322e+03  4.53801672e-07  4.39999008e-07 
 4.82134619e+03  4.52349920e-07  4.38592000e-07 
 4.93252513e+03  4.50932896e-07  4.37218687e-07 
 5.04626783e+03  4.49549882e-07  4.35878376e-07 
 5.16263340e+03  4.48200177e-07  4.34570385e-07 
