 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.00000000e+00  2.48344617e+01  1.13616784e-02  2.48344618e+01 -6.52606517e-04  2.48344618e+01 -6.52691592e-04 
 1.02305973e+00  2.48344617e+01  1.10913080e-02  2.48344618e+01 -6.67655447e-04  2.48344618e+01 -6.67742484e-04 
 1.04665121e+00  2.48344617e+01  1.08267025e-02  2.48344618e+01 -6.83051402e-04  2.48344618e+01 -6.83140445e-04 
 1.07078670e+00  2.48344617e+01  1.05677244e-02  2.48344618e+01 -6.98802382e-04  2.48344618e+01 -6.98893480e-04 
 1.09547876e+00  2.48344617e+01  1.03142390e-02  2.48344618e+01 -7.14916576e-04  2.48344618e+01 -7.15009774e-04 
 1.12074020e+00  2.48344617e+01  1.00661146e-02  2.48344618e+01 -7.31402360e-04  2.48344618e+01 -7.31497707e-04 
 1.14658417e+00  2.48344617e+01  9.82322220e-03  2.48344618e+01 -7.48268300e-04  2.48344618e+01 -7.48365846e-04 
 1.17302409e+00  2.48344617e+01  9.58543557e-03  2.48344618e+01 -7.65523165e-04  2.48344618e+01 -7.65622960e-04 
 1.20007371e+00  2.48344617e+01  9.35263113e-03  2.48344618e+01 -7.83175923e-04  2.48344618e+01 -7.83278019e-04 
 1.22774708e+00  2.48344617e+01  9.12468786e-03  2.48344618e+01 -8.01235748e-04  2.48344618e+01 -8.01340198e-04 
 1.25605860e+00  2.48344617e+01  8.90148729e-03  2.48344618e+01 -8.19712028e-04  2.48344618e+01 -8.19818887e-04 
 1.28502297e+00  2.48344617e+01  8.68291340e-03  2.48344618e+01 -8.38614366e-04  2.48344618e+01 -8.38723689e-04 
 1.31465525e+00  2.48344618e+01  8.46885259e-03  2.48344618e+01 -8.57952586e-04  2.48344618e+01 -8.58064431e-04 
 1.34497085e+00  2.48344618e+01  8.25919360e-03  2.48344618e+01 -8.77736741e-04  2.48344618e+01 -8.77851165e-04 
 1.37598551e+00  2.48344618e+01  8.05382746e-03  2.48344618e+01 -8.97977113e-04  2.48344618e+01 -8.98094175e-04 
 1.40771537e+00  2.48344618e+01  7.85264741e-03  2.48344618e+01 -9.18684223e-04  2.48344618e+01 -9.18803984e-04 
 1.44017690e+00  2.48344618e+01  7.65554890e-03  2.48344618e+01 -9.39868833e-04  2.48344618e+01 -9.39991356e-04 
 1.47338699e+00  2.48344618e+01  7.46242948e-03  2.48344618e+01 -9.61541954e-04  2.48344618e+01 -9.61667303e-04 
 1.50736290e+00  2.48344618e+01  7.27318877e-03  2.48344618e+01 -9.83714852e-04  2.48344618e+01 -9.83843091e-04 
