 frequency       v(Amag_dB)      v(Aarg)        
 2.48908429e+01 -6.28913741e+00 -6.44297409e-03 
 2.54648190e+01 -6.28913741e+00 -6.59154733e-03 
 2.60520309e+01 -6.28913741e+00 -6.74354663e-03 
 2.66527837e+01 -6.28913741e+00 -6.89905100e-03 
 2.72673897e+01 -6.28913741e+00 -7.05814125e-03 
 2.78961683e+01 -6.28913741e+00 -7.22090008e-03 
 2.85394464e+01 -6.28913741e+00 -7.38741208e-03 
 2.91975583e+01 -6.28913741e+00 -7.55776381e-03 
 2.98708461e+01 -6.28913741e+00 -7.73204380e-03 
 3.05596598e+01 -6.28913740e+00 -7.91034265e-03 
 3.12643573e+01 -6.28913740e+00 -8.09275301e-03 
 3.19853049e+01 -6.28913740e+00 -8.27936971e-03 
 3.27228774e+01 -6.28913740e+00 -8.47028974e-03 
 3.34774581e+01 -6.28913740e+00 -8.66561233e-03 
 3.42494392e+01 -6.28913740e+00 -8.86543901e-03 
 3.50392221e+01 -6.28913740e+00 -9.06987364e-03 
 3.58472171e+01 -6.28913740e+00 -9.27902248e-03 
 3.66738442e+01 -6.28913740e+00 -9.49299423e-03 
 3.75195331e+01 -6.28913740e+00 -9.71190011e-03 
 3.83847234e+01 -6.28913740e+00 -9.93585391e-03 
 3.92698648e+01 -6.28913740e+00 -1.01649720e-02 
 4.01754173e+01 -6.28913740e+00 -1.03993735e-02 
 4.11018515e+01 -6.28913740e+00 -1.06391803e-02 
 4.20496491e+01 -6.28913740e+00 -1.08845169e-02 
 4.30193027e+01 -6.28913740e+00 -1.11355109e-02 
 4.40113162e+01 -6.28913740e+00 -1.13922928e-02 
 4.50262052e+01 -6.28913740e+00 -1.16549960e-02 
 4.60644974e+01 -6.28913739e+00 -1.19237570e-02 
 4.71267322e+01 -6.28913739e+00 -1.21987157e-02 
 4.82134619e+01 -6.28913739e+00 -1.24800148e-02 
 4.93252513e+01 -6.28913739e+00 -1.27678005e-02 
 5.04626783e+01 -6.28913739e+00 -1.30622226e-02 
 5.16263340e+01 -6.28913739e+00 -1.33634339e-02 
 5.28168234e+01 -6.28913739e+00 -1.36715911e-02 
 5.40347650e+01 -6.28913739e+00 -1.39868543e-02 
 5.52807921e+01 -6.28913739e+00 -1.43093873e-02 
 5.65555523e+01 -6.28913739e+00 -1.46393580e-02 
 5.78597080e+01 -6.28913738e+00 -1.49769376e-02 
 5.91939372e+01 -6.28913738e+00 -1.53223017e-02 
 6.05589334e+01 -6.28913738e+00 -1.56756299e-02 
 6.19554061e+01 -6.28913738e+00 -1.60371057e-02 
 6.33840810e+01 -6.28913738e+00 -1.64069170e-02 
 6.48457008e+01 -6.28913738e+00 -1.67852561e-02 
 6.63410251e+01 -6.28913738e+00 -1.71723196e-02 
 6.78708313e+01 -6.28913737e+00 -1.75683086e-02 
 6.94359143e+01 -6.28913737e+00 -1.79734291e-02 
 7.10370877e+01 -6.28913737e+00 -1.83878915e-02 
 7.26751838e+01 -6.28913737e+00 -1.88119113e-02 
 7.43510539e+01 -6.28913737e+00 -1.92457089e-02 
 7.60655691e+01 -6.28913736e+00 -1.96895098e-02 
 7.78196206e+01 -6.28913736e+00 -2.01435446e-02 
 7.96141200e+01 -6.28913736e+00 -2.06080493e-02 
 8.14500001e+01 -6.28913736e+00 -2.10832653e-02 
 8.33282151e+01 -6.28913735e+00 -2.15694397e-02 
 8.52497412e+01 -6.28913735e+00 -2.20668252e-02 
 8.72155772e+01 -6.28913735e+00 -2.25756803e-02 
 8.92267449e+01 -6.28913735e+00 -2.30962694e-02 
