 v-sweep         v(vinp)         v(voutp)        v(voutn)       
-8.00000000e-01  3.50000000e-01  1.07417812e-01  1.43357639e+00 
-7.99000000e-01  3.50500000e-01  1.07501939e-01  1.43353961e+00 
-7.98000000e-01  3.51000000e-01  1.07586305e-01  1.43350265e+00 
-7.97000000e-01  3.51500000e-01  1.07670910e-01  1.43346552e+00 
-7.96000000e-01  3.52000000e-01  1.07755755e-01  1.43342820e+00 
-7.95000000e-01  3.52500000e-01  1.07840842e-01  1.43339069e+00 
-7.94000000e-01  3.53000000e-01  1.07926170e-01  1.43335301e+00 
-7.93000000e-01  3.53500000e-01  1.08011742e-01  1.43331514e+00 
-7.92000000e-01  3.54000000e-01  1.08097557e-01  1.43327708e+00 
-7.91000000e-01  3.54500000e-01  1.08183617e-01  1.43323884e+00 
-7.90000000e-01  3.55000000e-01  1.08269923e-01  1.43320042e+00 
-7.89000000e-01  3.55500000e-01  1.08356475e-01  1.43316181e+00 
-7.88000000e-01  3.56000000e-01  1.08443275e-01  1.43312301e+00 
-7.87000000e-01  3.56500000e-01  1.08530323e-01  1.43308402e+00 
-7.86000000e-01  3.57000000e-01  1.08617621e-01  1.43304485e+00 
-7.85000000e-01  3.57500000e-01  1.08705169e-01  1.43300548e+00 
-7.84000000e-01  3.58000000e-01  1.08792968e-01  1.43296593e+00 
-7.83000000e-01  3.58500000e-01  1.08881019e-01  1.43292619e+00 
-7.82000000e-01  3.59000000e-01  1.08969323e-01  1.43288625e+00 
-7.81000000e-01  3.59500000e-01  1.09057881e-01  1.43284613e+00 
-7.80000000e-01  3.60000000e-01  1.09146693e-01  1.43280581e+00 
-7.79000000e-01  3.60500000e-01  1.09235762e-01  1.43276530e+00 
-7.78000000e-01  3.61000000e-01  1.09325087e-01  1.43272459e+00 
-7.77000000e-01  3.61500000e-01  1.09414669e-01  1.43268369e+00 
-7.76000000e-01  3.62000000e-01  1.09504510e-01  1.43264260e+00 
-7.75000000e-01  3.62500000e-01  1.09594610e-01  1.43260131e+00 
-7.74000000e-01  3.63000000e-01  1.09684971e-01  1.43255982e+00 
-7.73000000e-01  3.63500000e-01  1.09775592e-01  1.43251814e+00 
-7.72000000e-01  3.64000000e-01  1.09866476e-01  1.43247626e+00 
-7.71000000e-01  3.64500000e-01  1.09957623e-01  1.43243418e+00 
-7.70000000e-01  3.65000000e-01  1.10049033e-01  1.43239190e+00 
-7.69000000e-01  3.65500000e-01  1.10140708e-01  1.43234943e+00 
-7.68000000e-01  3.66000000e-01  1.10232649e-01  1.43230675e+00 
-7.67000000e-01  3.66500000e-01  1.10324856e-01  1.43226387e+00 
-7.66000000e-01  3.67000000e-01  1.10417331e-01  1.43222079e+00 
-7.65000000e-01  3.67500000e-01  1.10510074e-01  1.43217751e+00 
-7.64000000e-01  3.68000000e-01  1.10603087e-01  1.43213403e+00 
-7.63000000e-01  3.68500000e-01  1.10696369e-01  1.43209034e+00 
-7.62000000e-01  3.69000000e-01  1.10789923e-01  1.43204644e+00 
-7.61000000e-01  3.69500000e-01  1.10883748e-01  1.43200235e+00 
-7.60000000e-01  3.70000000e-01  1.10977847e-01  1.43195804e+00 
-7.59000000e-01  3.70500000e-01  1.11072219e-01  1.43191353e+00 
-7.58000000e-01  3.71000000e-01  1.11166865e-01  1.43186882e+00 
-7.57000000e-01  3.71500000e-01  1.11261787e-01  1.43182389e+00 
-7.56000000e-01  3.72000000e-01  1.11356986e-01  1.43177876e+00 
-7.55000000e-01  3.72500000e-01  1.11452462e-01  1.43173342e+00 
-7.54000000e-01  3.73000000e-01  1.11548216e-01  1.43168787e+00 
-7.53000000e-01  3.73500000e-01  1.11644249e-01  1.43164211e+00 
-7.52000000e-01  3.74000000e-01  1.11740562e-01  1.43159614e+00 
-7.51000000e-01  3.74500000e-01  1.11837156e-01  1.43154995e+00 
-7.50000000e-01  3.75000000e-01  1.11934032e-01  1.43150356e+00 
-7.49000000e-01  3.75500000e-01  1.12031190e-01  1.43145695e+00 
-7.48000000e-01  3.76000000e-01  1.12128632e-01  1.43141012e+00 
-7.47000000e-01  3.76500000e-01  1.12226358e-01  1.43136309e+00 
-7.46000000e-01  3.77000000e-01  1.12324370e-01  1.43131583e+00 
-7.45000000e-01  3.77500000e-01  1.12422667e-01  1.43126837e+00 
-7.44000000e-01  3.78000000e-01  1.12521252e-01  1.43122068e+00 
-7.43000000e-01  3.78500000e-01  1.12620125e-01  1.43117278e+00 
-7.42000000e-01  3.79000000e-01  1.12719287e-01  1.43112466e+00 
-7.41000000e-01  3.79500000e-01  1.12818738e-01  1.43107632e+00 
-7.40000000e-01  3.80000000e-01  1.12918480e-01  1.43102777e+00 
-7.39000000e-01  3.80500000e-01  1.13018513e-01  1.43097899e+00 
-7.38000000e-01  3.81000000e-01  1.13118839e-01  1.43092999e+00 
-7.37000000e-01  3.81500000e-01  1.13219458e-01  1.43088077e+00 
-7.36000000e-01  3.82000000e-01  1.13320372e-01  1.43083133e+00 
-7.35000000e-01  3.82500000e-01  1.13421580e-01  1.43078167e+00 
-7.34000000e-01  3.83000000e-01  1.13523084e-01  1.43073179e+00 
-7.33000000e-01  3.83500000e-01  1.13624885e-01  1.43068168e+00 
-7.32000000e-01  3.84000000e-01  1.13726984e-01  1.43063134e+00 
-7.31000000e-01  3.84500000e-01  1.13829381e-01  1.43058078e+00 
-7.30000000e-01  3.85000000e-01  1.13932078e-01  1.43053000e+00 
-7.29000000e-01  3.85500000e-01  1.14035075e-01  1.43047898e+00 
-7.28000000e-01  3.86000000e-01  1.14138373e-01  1.43042774e+00 
-7.27000000e-01  3.86500000e-01  1.14241974e-01  1.43037627e+00 
-7.26000000e-01  3.87000000e-01  1.14345877e-01  1.43032458e+00 
-7.25000000e-01  3.87500000e-01  1.14450084e-01  1.43027265e+00 
-7.24000000e-01  3.88000000e-01  1.14554596e-01  1.43022049e+00 
-7.23000000e-01  3.88500000e-01  1.14659413e-01  1.43016811e+00 
-7.22000000e-01  3.89000000e-01  1.14764537e-01  1.43011549e+00 
-7.21000000e-01  3.89500000e-01  1.14869969e-01  1.43006264e+00 
-7.20000000e-01  3.90000000e-01  1.14975708e-01  1.43000955e+00 
-7.19000000e-01  3.90500000e-01  1.15081757e-01  1.42995623e+00 
-7.18000000e-01  3.91000000e-01  1.15188115e-01  1.42990268e+00 
-7.17000000e-01  3.91500000e-01  1.15294785e-01  1.42984889e+00 
-7.16000000e-01  3.92000000e-01  1.15401766e-01  1.42979487e+00 
-7.15000000e-01  3.92500000e-01  1.15509060e-01  1.42974061e+00 
-7.14000000e-01  3.93000000e-01  1.15616668e-01  1.42968611e+00 
-7.13000000e-01  3.93500000e-01  1.15724589e-01  1.42963138e+00 
-7.12000000e-01  3.94000000e-01  1.15832826e-01  1.42957641e+00 
-7.11000000e-01  3.94500000e-01  1.15941380e-01  1.42952119e+00 
-7.10000000e-01  3.95000000e-01  1.16050250e-01  1.42946574e+00 
-7.09000000e-01  3.95500000e-01  1.16159438e-01  1.42941005e+00 
-7.08000000e-01  3.96000000e-01  1.16268945e-01  1.42935411e+00 
-7.07000000e-01  3.96500000e-01  1.16378772e-01  1.42929793e+00 
-7.06000000e-01  3.97000000e-01  1.16488919e-01  1.42924151e+00 
-7.05000000e-01  3.97500000e-01  1.16599388e-01  1.42918485e+00 
-7.04000000e-01  3.98000000e-01  1.16710179e-01  1.42912794e+00 
-7.03000000e-01  3.98500000e-01  1.16821293e-01  1.42907079e+00 
-7.02000000e-01  3.99000000e-01  1.16932731e-01  1.42901339e+00 
-7.01000000e-01  3.99500000e-01  1.17044494e-01  1.42895574e+00 
-7.00000000e-01  4.00000000e-01  1.17156583e-01  1.42889785e+00 
-6.99000000e-01  4.00500000e-01  1.17268999e-01  1.42883971e+00 
-6.98000000e-01  4.01000000e-01  1.17381742e-01  1.42878132e+00 
-6.97000000e-01  4.01500000e-01  1.17494814e-01  1.42872268e+00 
-6.96000000e-01  4.02000000e-01  1.17608215e-01  1.42866379e+00 
-6.95000000e-01  4.02500000e-01  1.17721946e-01  1.42860465e+00 
-6.94000000e-01  4.03000000e-01  1.17836009e-01  1.42854526e+00 
-6.93000000e-01  4.03500000e-01  1.17950404e-01  1.42848562e+00 
-6.92000000e-01  4.04000000e-01  1.18065131e-01  1.42842572e+00 
-6.91000000e-01  4.04500000e-01  1.18180192e-01  1.42836557e+00 
-6.90000000e-01  4.05000000e-01  1.18295588e-01  1.42830517e+00 
-6.89000000e-01  4.05500000e-01  1.18411320e-01  1.42824451e+00 
-6.88000000e-01  4.06000000e-01  1.18527388e-01  1.42818359e+00 
-6.87000000e-01  4.06500000e-01  1.18643793e-01  1.42812242e+00 
-6.86000000e-01  4.07000000e-01  1.18760537e-01  1.42806099e+00 
-6.85000000e-01  4.07500000e-01  1.18877620e-01  1.42799930e+00 
-6.84000000e-01  4.08000000e-01  1.18995042e-01  1.42793735e+00 
-6.83000000e-01  4.08500000e-01  1.19112806e-01  1.42787515e+00 
-6.82000000e-01  4.09000000e-01  1.19230911e-01  1.42781268e+00 
-6.81000000e-01  4.09500000e-01  1.19349360e-01  1.42774995e+00 
-6.80000000e-01  4.10000000e-01  1.19468151e-01  1.42768696e+00 
-6.79000000e-01  4.10500000e-01  1.19587287e-01  1.42762370e+00 
-6.78000000e-01  4.11000000e-01  1.19706769e-01  1.42756019e+00 
-6.77000000e-01  4.11500000e-01  1.19826597e-01  1.42749641e+00 
-6.76000000e-01  4.12000000e-01  1.19946772e-01  1.42743236e+00 
-6.75000000e-01  4.12500000e-01  1.20067295e-01  1.42736805e+00 
-6.74000000e-01  4.13000000e-01  1.20188167e-01  1.42730347e+00 
-6.73000000e-01  4.13500000e-01  1.20309389e-01  1.42723862e+00 
-6.72000000e-01  4.14000000e-01  1.20430962e-01  1.42717351e+00 
-6.71000000e-01  4.14500000e-01  1.20552886e-01  1.42710813e+00 
-6.70000000e-01  4.15000000e-01  1.20675163e-01  1.42704247e+00 
-6.69000000e-01  4.15500000e-01  1.20797794e-01  1.42697655e+00 
-6.68000000e-01  4.16000000e-01  1.20920779e-01  1.42691036e+00 
-6.67000000e-01  4.16500000e-01  1.21044119e-01  1.42684389e+00 
-6.66000000e-01  4.17000000e-01  1.21167816e-01  1.42677715e+00 
-6.65000000e-01  4.17500000e-01  1.21291869e-01  1.42671014e+00 
-6.64000000e-01  4.18000000e-01  1.21416281e-01  1.42664285e+00 
-6.63000000e-01  4.18500000e-01  1.21541051e-01  1.42657529e+00 
-6.62000000e-01  4.19000000e-01  1.21666182e-01  1.42650746e+00 
-6.61000000e-01  4.19500000e-01  1.21791673e-01  1.42643934e+00 
-6.60000000e-01  4.20000000e-01  1.21917526e-01  1.42637095e+00 
-6.59000000e-01  4.20500000e-01  1.22043741e-01  1.42630228e+00 
-6.58000000e-01  4.21000000e-01  1.22170320e-01  1.42623333e+00 
-6.57000000e-01  4.21500000e-01  1.22297264e-01  1.42616411e+00 
-6.56000000e-01  4.22000000e-01  1.22424573e-01  1.42609460e+00 
-6.55000000e-01  4.22500000e-01  1.22552248e-01  1.42602481e+00 
-6.54000000e-01  4.23000000e-01  1.22680290e-01  1.42595474e+00 
-6.53000000e-01  4.23500000e-01  1.22808701e-01  1.42588438e+00 
-6.52000000e-01  4.24000000e-01  1.22937481e-01  1.42581374e+00 
-6.51000000e-01  4.24500000e-01  1.23066630e-01  1.42574282e+00 
-6.50000000e-01  4.25000000e-01  1.23196151e-01  1.42567161e+00 
-6.49000000e-01  4.25500000e-01  1.23326043e-01  1.42560012e+00 
-6.48000000e-01  4.26000000e-01  1.23456309e-01  1.42552833e+00 
-6.47000000e-01  4.26500000e-01  1.23586948e-01  1.42545626e+00 
-6.46000000e-01  4.27000000e-01  1.23717961e-01  1.42538390e+00 
-6.45000000e-01  4.27500000e-01  1.23849351e-01  1.42531126e+00 
-6.44000000e-01  4.28000000e-01  1.23981117e-01  1.42523832e+00 
-6.43000000e-01  4.28500000e-01  1.24113260e-01  1.42516509e+00 
-6.42000000e-01  4.29000000e-01  1.24245782e-01  1.42509157e+00 
-6.41000000e-01  4.29500000e-01  1.24378683e-01  1.42501775e+00 
-6.40000000e-01  4.30000000e-01  1.24511965e-01  1.42494364e+00 
-6.39000000e-01  4.30500000e-01  1.24645628e-01  1.42486924e+00 
-6.38000000e-01  4.31000000e-01  1.24779673e-01  1.42479454e+00 
-6.37000000e-01  4.31500000e-01  1.24914101e-01  1.42471955e+00 
-6.36000000e-01  4.32000000e-01  1.25048914e-01  1.42464426e+00 
-6.35000000e-01  4.32500000e-01  1.25184111e-01  1.42456867e+00 
-6.34000000e-01  4.33000000e-01  1.25319695e-01  1.42449278e+00 
-6.33000000e-01  4.33500000e-01  1.25455666e-01  1.42441659e+00 
-6.32000000e-01  4.34000000e-01  1.25592025e-01  1.42434011e+00 
-6.31000000e-01  4.34500000e-01  1.25728773e-01  1.42426332e+00 
-6.30000000e-01  4.35000000e-01  1.25865911e-01  1.42418623e+00 
-6.29000000e-01  4.35500000e-01  1.26003439e-01  1.42410883e+00 
-6.28000000e-01  4.36000000e-01  1.26141360e-01  1.42403113e+00 
-6.27000000e-01  4.36500000e-01  1.26279673e-01  1.42395313e+00 
-6.26000000e-01  4.37000000e-01  1.26418381e-01  1.42387482e+00 
-6.25000000e-01  4.37500000e-01  1.26557483e-01  1.42379621e+00 
-6.24000000e-01  4.38000000e-01  1.26696981e-01  1.42371728e+00 
-6.23000000e-01  4.38500000e-01  1.26836876e-01  1.42363805e+00 
-6.22000000e-01  4.39000000e-01  1.26977168e-01  1.42355851e+00 
-6.21000000e-01  4.39500000e-01  1.27117860e-01  1.42347866e+00 
-6.20000000e-01  4.40000000e-01  1.27258951e-01  1.42339850e+00 
-6.19000000e-01  4.40500000e-01  1.27400443e-01  1.42331803e+00 
-6.18000000e-01  4.41000000e-01  1.27542336e-01  1.42323724e+00 
-6.17000000e-01  4.41500000e-01  1.27684633e-01  1.42315615e+00 
-6.16000000e-01  4.42000000e-01  1.27827333e-01  1.42307473e+00 
-6.15000000e-01  4.42500000e-01  1.27970438e-01  1.42299300e+00 
-6.14000000e-01  4.43000000e-01  1.28113949e-01  1.42291096e+00 
-6.13000000e-01  4.43500000e-01  1.28257866e-01  1.42282859e+00 
-6.12000000e-01  4.44000000e-01  1.28402191e-01  1.42274591e+00 
-6.11000000e-01  4.44500000e-01  1.28546925e-01  1.42266291e+00 
-6.10000000e-01  4.45000000e-01  1.28692069e-01  1.42257959e+00 
-6.09000000e-01  4.45500000e-01  1.28837624e-01  1.42249595e+00 
-6.08000000e-01  4.46000000e-01  1.28983591e-01  1.42241199e+00 
-6.07000000e-01  4.46500000e-01  1.29129970e-01  1.42232770e+00 
-6.06000000e-01  4.47000000e-01  1.29276764e-01  1.42224309e+00 
-6.05000000e-01  4.47500000e-01  1.29423972e-01  1.42215816e+00 
-6.04000000e-01  4.48000000e-01  1.29571597e-01  1.42207290e+00 
-6.03000000e-01  4.48500000e-01  1.29719638e-01  1.42198731e+00 
-6.02000000e-01  4.49000000e-01  1.29868098e-01  1.42190140e+00 
-6.01000000e-01  4.49500000e-01  1.30016976e-01  1.42181515e+00 
-6.00000000e-01  4.50000000e-01  1.30166275e-01  1.42172858e+00 
-5.99000000e-01  4.50500000e-01  1.30315995e-01  1.42164168e+00 
-5.98000000e-01  4.51000000e-01  1.30466137e-01  1.42155444e+00 
-5.97000000e-01  4.51500000e-01  1.30616703e-01  1.42146688e+00 
-5.96000000e-01  4.52000000e-01  1.30767693e-01  1.42137898e+00 
-5.95000000e-01  4.52500000e-01  1.30919108e-01  1.42129074e+00 
-5.94000000e-01  4.53000000e-01  1.31070950e-01  1.42120217e+00 
-5.93000000e-01  4.53500000e-01  1.31223219e-01  1.42111327e+00 
-5.92000000e-01  4.54000000e-01  1.31375917e-01  1.42102402e+00 
-5.91000000e-01  4.54500000e-01  1.31529045e-01  1.42093444e+00 
-5.90000000e-01  4.55000000e-01  1.31682603e-01  1.42084452e+00 
-5.89000000e-01  4.55500000e-01  1.31836594e-01  1.42075426e+00 
-5.88000000e-01  4.56000000e-01  1.31991017e-01  1.42066366e+00 
-5.87000000e-01  4.56500000e-01  1.32145874e-01  1.42057271e+00 
-5.86000000e-01  4.57000000e-01  1.32301167e-01  1.42048142e+00 
-5.85000000e-01  4.57500000e-01  1.32456895e-01  1.42038979e+00 
-5.84000000e-01  4.58000000e-01  1.32613061e-01  1.42029781e+00 
-5.83000000e-01  4.58500000e-01  1.32769665e-01  1.42020549e+00 
-5.82000000e-01  4.59000000e-01  1.32926709e-01  1.42011281e+00 
-5.81000000e-01  4.59500000e-01  1.33084194e-01  1.42001979e+00 
-5.80000000e-01  4.60000000e-01  1.33242120e-01  1.41992642e+00 
-5.79000000e-01  4.60500000e-01  1.33400489e-01  1.41983270e+00 
-5.78000000e-01  4.61000000e-01  1.33559302e-01  1.41973863e+00 
-5.77000000e-01  4.61500000e-01  1.33718560e-01  1.41964421e+00 
-5.76000000e-01  4.62000000e-01  1.33878265e-01  1.41954943e+00 
-5.75000000e-01  4.62500000e-01  1.34038416e-01  1.41945429e+00 
-5.74000000e-01  4.63000000e-01  1.34199016e-01  1.41935880e+00 
-5.73000000e-01  4.63500000e-01  1.34360066e-01  1.41926296e+00 
-5.72000000e-01  4.64000000e-01  1.34521566e-01  1.41916675e+00 
-5.71000000e-01  4.64500000e-01  1.34683519e-01  1.41907019e+00 
-5.70000000e-01  4.65000000e-01  1.34845924e-01  1.41897327e+00 
-5.69000000e-01  4.65500000e-01  1.35008784e-01  1.41887598e+00 
-5.68000000e-01  4.66000000e-01  1.35172099e-01  1.41877833e+00 
-5.67000000e-01  4.66500000e-01  1.35335870e-01  1.41868032e+00 
-5.66000000e-01  4.67000000e-01  1.35500099e-01  1.41858195e+00 
-5.65000000e-01  4.67500000e-01  1.35664787e-01  1.41848321e+00 
-5.64000000e-01  4.68000000e-01  1.35829935e-01  1.41838410e+00 
-5.63000000e-01  4.68500000e-01  1.35995544e-01  1.41828462e+00 
-5.62000000e-01  4.69000000e-01  1.36161616e-01  1.41818478e+00 
-5.61000000e-01  4.69500000e-01  1.36328151e-01  1.41808456e+00 
-5.60000000e-01  4.70000000e-01  1.36495150e-01  1.41798398e+00 
-5.59000000e-01  4.70500000e-01  1.36662616e-01  1.41788302e+00 
-5.58000000e-01  4.71000000e-01  1.36830549e-01  1.41778169e+00 
-5.57000000e-01  4.71500000e-01  1.36998950e-01  1.41767998e+00 
-5.56000000e-01  4.72000000e-01  1.37167821e-01  1.41757789e+00 
-5.55000000e-01  4.72500000e-01  1.37337162e-01  1.41747543e+00 
-5.54000000e-01  4.73000000e-01  1.37506975e-01  1.41737260e+00 
-5.53000000e-01  4.73500000e-01  1.37677262e-01  1.41726938e+00 
-5.52000000e-01  4.74000000e-01  1.37848023e-01  1.41716578e+00 
-5.51000000e-01  4.74500000e-01  1.38019259e-01  1.41706180e+00 
-5.50000000e-01  4.75000000e-01  1.38190973e-01  1.41695743e+00 
-5.49000000e-01  4.75500000e-01  1.38363164e-01  1.41685269e+00 
-5.48000000e-01  4.76000000e-01  1.38535835e-01  1.41674755e+00 
-5.47000000e-01  4.76500000e-01  1.38708986e-01  1.41664203e+00 
-5.46000000e-01  4.77000000e-01  1.38882619e-01  1.41653613e+00 
-5.45000000e-01  4.77500000e-01  1.39056736e-01  1.41642983e+00 
-5.44000000e-01  4.78000000e-01  1.39231336e-01  1.41632314e+00 
-5.43000000e-01  4.78500000e-01  1.39406422e-01  1.41621606e+00 
-5.42000000e-01  4.79000000e-01  1.39581996e-01  1.41610859e+00 
-5.41000000e-01  4.79500000e-01  1.39758057e-01  1.41600073e+00 
-5.40000000e-01  4.80000000e-01  1.39934607e-01  1.41589246e+00 
-5.39000000e-01  4.80500000e-01  1.40111649e-01  1.41578381e+00 
-5.38000000e-01  4.81000000e-01  1.40289182e-01  1.41567475e+00 
-5.37000000e-01  4.81500000e-01  1.40467209e-01  1.41556530e+00 
-5.36000000e-01  4.82000000e-01  1.40645730e-01  1.41545544e+00 
-5.35000000e-01  4.82500000e-01  1.40824747e-01  1.41534519e+00 
-5.34000000e-01  4.83000000e-01  1.41004262e-01  1.41523453e+00 
-5.33000000e-01  4.83500000e-01  1.41184275e-01  1.41512347e+00 
-5.32000000e-01  4.84000000e-01  1.41364788e-01  1.41501200e+00 
-5.31000000e-01  4.84500000e-01  1.41545801e-01  1.41490012e+00 
-5.30000000e-01  4.85000000e-01  1.41727318e-01  1.41478784e+00 
-5.29000000e-01  4.85500000e-01  1.41909338e-01  1.41467515e+00 
-5.28000000e-01  4.86000000e-01  1.42091864e-01  1.41456204e+00 
-5.27000000e-01  4.86500000e-01  1.42274896e-01  1.41444853e+00 
-5.26000000e-01  4.87000000e-01  1.42458436e-01  1.41433460e+00 
-5.25000000e-01  4.87500000e-01  1.42642485e-01  1.41422025e+00 
-5.24000000e-01  4.88000000e-01  1.42827045e-01  1.41410549e+00 
-5.23000000e-01  4.88500000e-01  1.43012116e-01  1.41399031e+00 
-5.22000000e-01  4.89000000e-01  1.43197702e-01  1.41387472e+00 
-5.21000000e-01  4.89500000e-01  1.43383801e-01  1.41375870e+00 
-5.20000000e-01  4.90000000e-01  1.43570417e-01  1.41364226e+00 
-5.19000000e-01  4.90500000e-01  1.43757551e-01  1.41352540e+00 
-5.18000000e-01  4.91000000e-01  1.43945203e-01  1.41340811e+00 
-5.17000000e-01  4.91500000e-01  1.44133376e-01  1.41329040e+00 
-5.16000000e-01  4.92000000e-01  1.44322070e-01  1.41317226e+00 
-5.15000000e-01  4.92500000e-01  1.44511288e-01  1.41305369e+00 
-5.14000000e-01  4.93000000e-01  1.44701030e-01  1.41293469e+00 
-5.13000000e-01  4.93500000e-01  1.44891298e-01  1.41281526e+00 
-5.12000000e-01  4.94000000e-01  1.45082094e-01  1.41269540e+00 
-5.11000000e-01  4.94500000e-01  1.45273418e-01  1.41257510e+00 
-5.10000000e-01  4.95000000e-01  1.45465273e-01  1.41245437e+00 
-5.09000000e-01  4.95500000e-01  1.45657660e-01  1.41233320e+00 
-5.08000000e-01  4.96000000e-01  1.45850579e-01  1.41221159e+00 
-5.07000000e-01  4.96500000e-01  1.46044034e-01  1.41208954e+00 
-5.06000000e-01  4.97000000e-01  1.46238025e-01  1.41196704e+00 
-5.05000000e-01  4.97500000e-01  1.46432553e-01  1.41184411e+00 
-5.04000000e-01  4.98000000e-01  1.46627620e-01  1.41172073e+00 
-5.03000000e-01  4.98500000e-01  1.46823229e-01  1.41159690e+00 
-5.02000000e-01  4.99000000e-01  1.47019379e-01  1.41147263e+00 
-5.01000000e-01  4.99500000e-01  1.47216073e-01  1.41134790e+00 
-5.00000000e-01  5.00000000e-01  1.47413312e-01  1.41122273e+00 
-4.99000000e-01  5.00500000e-01  1.47611098e-01  1.41109710e+00 
-4.98000000e-01  5.01000000e-01  1.47809431e-01  1.41097101e+00 
-4.97000000e-01  5.01500000e-01  1.48008315e-01  1.41084448e+00 
-4.96000000e-01  5.02000000e-01  1.48207750e-01  1.41071748e+00 
-4.95000000e-01  5.02500000e-01  1.48407738e-01  1.41059003e+00 
-4.94000000e-01  5.03000000e-01  1.48608280e-01  1.41046211e+00 
-4.93000000e-01  5.03500000e-01  1.48809378e-01  1.41033373e+00 
-4.92000000e-01  5.04000000e-01  1.49011034e-01  1.41020489e+00 
-4.91000000e-01  5.04500000e-01  1.49213249e-01  1.41007559e+00 
-4.90000000e-01  5.05000000e-01  1.49416024e-01  1.40994581e+00 
-4.89000000e-01  5.05500000e-01  1.49619362e-01  1.40981557e+00 
-4.88000000e-01  5.06000000e-01  1.49823263e-01  1.40968486e+00 
-4.87000000e-01  5.06500000e-01  1.50027730e-01  1.40955367e+00 
-4.86000000e-01  5.07000000e-01  1.50232764e-01  1.40942202e+00 
-4.85000000e-01  5.07500000e-01  1.50438367e-01  1.40928988e+00 
-4.84000000e-01  5.08000000e-01  1.50644540e-01  1.40915727e+00 
-4.83000000e-01  5.08500000e-01  1.50851286e-01  1.40902418e+00 
-4.82000000e-01  5.09000000e-01  1.51058604e-01  1.40889061e+00 
-4.81000000e-01  5.09500000e-01  1.51266498e-01  1.40875656e+00 
-4.80000000e-01  5.10000000e-01  1.51474969e-01  1.40862202e+00 
-4.79000000e-01  5.10500000e-01  1.51684019e-01  1.40848700e+00 
-4.78000000e-01  5.11000000e-01  1.51893649e-01  1.40835149e+00 
-4.77000000e-01  5.11500000e-01  1.52103861e-01  1.40821549e+00 
-4.76000000e-01  5.12000000e-01  1.52314656e-01  1.40807900e+00 
-4.75000000e-01  5.12500000e-01  1.52526037e-01  1.40794202e+00 
-4.74000000e-01  5.13000000e-01  1.52738005e-01  1.40780454e+00 
-4.73000000e-01  5.13500000e-01  1.52950562e-01  1.40766657e+00 
-4.72000000e-01  5.14000000e-01  1.53163710e-01  1.40752810e+00 
-4.71000000e-01  5.14500000e-01  1.53377449e-01  1.40738913e+00 
-4.70000000e-01  5.15000000e-01  1.53591783e-01  1.40724965e+00 
-4.69000000e-01  5.15500000e-01  1.53806713e-01  1.40710967e+00 
-4.68000000e-01  5.16000000e-01  1.54022240e-01  1.40696919e+00 
-4.67000000e-01  5.16500000e-01  1.54238366e-01  1.40682820e+00 
-4.66000000e-01  5.17000000e-01  1.54455093e-01  1.40668670e+00 
-4.65000000e-01  5.17500000e-01  1.54672424e-01  1.40654469e+00 
-4.64000000e-01  5.18000000e-01  1.54890359e-01  1.40640216e+00 
-4.63000000e-01  5.18500000e-01  1.55108900e-01  1.40625912e+00 
-4.62000000e-01  5.19000000e-01  1.55328050e-01  1.40611556e+00 
-4.61000000e-01  5.19500000e-01  1.55547810e-01  1.40597149e+00 
-4.60000000e-01  5.20000000e-01  1.55768182e-01  1.40582689e+00 
-4.59000000e-01  5.20500000e-01  1.55989168e-01  1.40568177e+00 
-4.58000000e-01  5.21000000e-01  1.56210769e-01  1.40553612e+00 
-4.57000000e-01  5.21500000e-01  1.56432988e-01  1.40538995e+00 
-4.56000000e-01  5.22000000e-01  1.56655826e-01  1.40524325e+00 
-4.55000000e-01  5.22500000e-01  1.56879286e-01  1.40509601e+00 
-4.54000000e-01  5.23000000e-01  1.57103369e-01  1.40494825e+00 
-4.53000000e-01  5.23500000e-01  1.57328077e-01  1.40479994e+00 
-4.52000000e-01  5.24000000e-01  1.57553412e-01  1.40465110e+00 
-4.51000000e-01  5.24500000e-01  1.57779376e-01  1.40450173e+00 
-4.50000000e-01  5.25000000e-01  1.58005971e-01  1.40435181e+00 
-4.49000000e-01  5.25500000e-01  1.58233199e-01  1.40420134e+00 
-4.48000000e-01  5.26000000e-01  1.58461061e-01  1.40405033e+00 
-4.47000000e-01  5.26500000e-01  1.58689561e-01  1.40389878e+00 
-4.46000000e-01  5.27000000e-01  1.58918699e-01  1.40374667e+00 
-4.45000000e-01  5.27500000e-01  1.59148478e-01  1.40359401e+00 
-4.44000000e-01  5.28000000e-01  1.59378899e-01  1.40344079e+00 
-4.43000000e-01  5.28500000e-01  1.59609966e-01  1.40328702e+00 
-4.42000000e-01  5.29000000e-01  1.59841679e-01  1.40313269e+00 
-4.41000000e-01  5.29500000e-01  1.60074041e-01  1.40297780e+00 
-4.40000000e-01  5.30000000e-01  1.60307053e-01  1.40282235e+00 
-4.39000000e-01  5.30500000e-01  1.60540719e-01  1.40266633e+00 
-4.38000000e-01  5.31000000e-01  1.60775040e-01  1.40250974e+00 
-4.37000000e-01  5.31500000e-01  1.61010017e-01  1.40235259e+00 
-4.36000000e-01  5.32000000e-01  1.61245654e-01  1.40219486e+00 
-4.35000000e-01  5.32500000e-01  1.61481952e-01  1.40203655e+00 
-4.34000000e-01  5.33000000e-01  1.61718914e-01  1.40187767e+00 
