 frequency       v(Amag_dB)      v(Aarg)        
 1.02305973e+01 -4.53170914e-01 -2.56126752e-03 
 1.04665121e+01 -4.53170914e-01 -2.62032966e-03 
 1.07078670e+01 -4.53170914e-01 -2.68075375e-03 
 1.09547876e+01 -4.53170914e-01 -2.74257121e-03 
 1.12074020e+01 -4.53170914e-01 -2.80581416e-03 
 1.14658417e+01 -4.53170914e-01 -2.87051548e-03 
 1.17302409e+01 -4.53170914e-01 -2.93670879e-03 
 1.20007371e+01 -4.53170914e-01 -3.00442850e-03 
 1.22774708e+01 -4.53170914e-01 -3.07370981e-03 
 1.25605860e+01 -4.53170914e-01 -3.14458873e-03 
 1.28502297e+01 -4.53170914e-01 -3.21710209e-03 
 1.31465525e+01 -4.53170914e-01 -3.29128760e-03 
 1.34497085e+01 -4.53170914e-01 -3.36718380e-03 
 1.37598551e+01 -4.53170914e-01 -3.44483015e-03 
 1.40771537e+01 -4.53170914e-01 -3.52426700e-03 
 1.44017690e+01 -4.53170915e-01 -3.60553565e-03 
 1.47338699e+01 -4.53170915e-01 -3.68867833e-03 
 1.50736290e+01 -4.53170915e-01 -3.77373825e-03 
 1.54212228e+01 -4.53170915e-01 -3.86075964e-03 
 1.57768320e+01 -4.53170915e-01 -3.94978771e-03 
 1.61406415e+01 -4.53170915e-01 -4.04086875e-03 
 1.65128404e+01 -4.53170915e-01 -4.13405009e-03 
 1.68936220e+01 -4.53170915e-01 -4.22938017e-03 
 1.72831844e+01 -4.53170915e-01 -4.32690853e-03 
 1.76817299e+01 -4.53170915e-01 -4.42668587e-03 
 1.80894658e+01 -4.53170915e-01 -4.52876405e-03 
 1.85066040e+01 -4.53170915e-01 -4.63319613e-03 
 1.89333613e+01 -4.53170915e-01 -4.74003638e-03 
 1.93699595e+01 -4.53170915e-01 -4.84934034e-03 
 1.98166255e+01 -4.53170915e-01 -4.96116482e-03 
 2.02735916e+01 -4.53170915e-01 -5.07556794e-03 
 2.07410951e+01 -4.53170915e-01 -5.19260916e-03 
 2.12193792e+01 -4.53170915e-01 -5.31234933e-03 
 2.17086923e+01 -4.53170915e-01 -5.43485067e-03 
 2.22092889e+01 -4.53170915e-01 -5.56017686e-03 
 2.27214291e+01 -4.53170915e-01 -5.68839303e-03 
 2.32453791e+01 -4.53170915e-01 -5.81956584e-03 
 2.37814113e+01 -4.53170915e-01 -5.95376346e-03 
 2.43298042e+01 -4.53170915e-01 -6.09105563e-03 
 2.48908429e+01 -4.53170915e-01 -6.23151373e-03 
 2.54648190e+01 -4.53170915e-01 -6.37521075e-03 
 2.60520309e+01 -4.53170915e-01 -6.52222139e-03 
 2.66527837e+01 -4.53170915e-01 -6.67262206e-03 
 2.72673897e+01 -4.53170916e-01 -6.82649092e-03 
 2.78961683e+01 -4.53170916e-01 -6.98390796e-03 
 2.85394464e+01 -4.53170916e-01 -7.14495499e-03 
 2.91975583e+01 -4.53170916e-01 -7.30971572e-03 
 2.98708461e+01 -4.53170916e-01 -7.47827579e-03 
 3.05596598e+01 -4.53170916e-01 -7.65072281e-03 
 3.12643573e+01 -4.53170916e-01 -7.82714641e-03 
 3.19853049e+01 -4.53170916e-01 -8.00763829e-03 
 3.27228774e+01 -4.53170916e-01 -8.19229227e-03 
 3.34774581e+01 -4.53170916e-01 -8.38120432e-03 
 3.42494392e+01 -4.53170916e-01 -8.57447262e-03 
 3.50392221e+01 -4.53170916e-01 -8.77219765e-03 
 3.58472171e+01 -4.53170917e-01 -8.97448216e-03 
 3.66738442e+01 -4.53170917e-01 -9.18143129e-03 
 3.75195331e+01 -4.53170917e-01 -9.39315262e-03 
 3.83847234e+01 -4.53170917e-01 -9.60975618e-03 
 3.92698648e+01 -4.53170917e-01 -9.83135456e-03 
 4.01754173e+01 -4.53170917e-01 -1.00580629e-02 
 4.11018515e+01 -4.53170917e-01 -1.02899992e-02 
 4.20496491e+01 -4.53170918e-01 -1.05272838e-02 
 4.30193027e+01 -4.53170918e-01 -1.07700401e-02 
 4.40113162e+01 -4.53170918e-01 -1.10183943e-02 
 4.50262052e+01 -4.53170918e-01 -1.12724755e-02 
 4.60644974e+01 -4.53170918e-01 -1.15324157e-02 
 4.71267322e+01 -4.53170918e-01 -1.17983501e-02 
 4.82134619e+01 -4.53170919e-01 -1.20704169e-02 
 4.93252513e+01 -4.53170919e-01 -1.23487575e-02 
 5.04626783e+01 -4.53170919e-01 -1.26335165e-02 
 5.16263340e+01 -4.53170919e-01 -1.29248419e-02 
 5.28168234e+01 -4.53170919e-01 -1.32228853e-02 
 5.40347650e+01 -4.53170920e-01 -1.35278015e-02 
 5.52807921e+01 -4.53170920e-01 -1.38397489e-02 
 5.65555523e+01 -4.53170920e-01 -1.41588898e-02 
 5.78597080e+01 -4.53170921e-01 -1.44853900e-02 
 5.91939372e+01 -4.53170921e-01 -1.48194192e-02 
 6.05589334e+01 -4.53170921e-01 -1.51611510e-02 
 6.19554061e+01 -4.53170922e-01 -1.55107630e-02 
 6.33840810e+01 -4.53170922e-01 -1.58684370e-02 
 6.48457008e+01 -4.53170922e-01 -1.62343589e-02 
 6.63410251e+01 -4.53170923e-01 -1.66087188e-02 
 6.78708313e+01 -4.53170923e-01 -1.69917114e-02 
 6.94359143e+01 -4.53170923e-01 -1.73835357e-02 
 7.10370877e+01 -4.53170924e-01 -1.77843953e-02 
