 frequency       v(PSRR_dB)     
 1.54212228e+01  2.98419160e+01 
 1.57768320e+01  2.98419160e+01 
 1.61406415e+01  2.98419160e+01 
 1.65128404e+01  2.98419160e+01 
 1.68936220e+01  2.98419160e+01 
 1.72831844e+01  2.98419160e+01 
 1.76817299e+01  2.98419160e+01 
 1.80894658e+01  2.98419160e+01 
 1.85066040e+01  2.98419160e+01 
 1.89333613e+01  2.98419160e+01 
 1.93699595e+01  2.98419160e+01 
 1.98166255e+01  2.98419160e+01 
 2.02735916e+01  2.98419160e+01 
 2.07410951e+01  2.98419160e+01 
 2.12193792e+01  2.98419160e+01 
 2.17086923e+01  2.98419160e+01 
 2.22092889e+01  2.98419160e+01 
 2.27214291e+01  2.98419160e+01 
 2.32453791e+01  2.98419160e+01 
 2.37814113e+01  2.98419160e+01 
 2.43298042e+01  2.98419160e+01 
 2.48908429e+01  2.98419160e+01 
 2.54648190e+01  2.98419160e+01 
 2.60520309e+01  2.98419160e+01 
 2.66527837e+01  2.98419160e+01 
 2.72673897e+01  2.98419160e+01 
 2.78961683e+01  2.98419160e+01 
 2.85394464e+01  2.98419160e+01 
 2.91975583e+01  2.98419160e+01 
 2.98708461e+01  2.98419160e+01 
 3.05596598e+01  2.98419160e+01 
 3.12643573e+01  2.98419160e+01 
 3.19853049e+01  2.98419160e+01 
 3.27228774e+01  2.98419160e+01 
 3.34774581e+01  2.98419160e+01 
 3.42494392e+01  2.98419160e+01 
 3.50392221e+01  2.98419160e+01 
 3.58472171e+01  2.98419160e+01 
 3.66738442e+01  2.98419160e+01 
 3.75195331e+01  2.98419160e+01 
 3.83847234e+01  2.98419160e+01 
 3.92698648e+01  2.98419160e+01 
 4.01754173e+01  2.98419160e+01 
 4.11018515e+01  2.98419160e+01 
 4.20496491e+01  2.98419160e+01 
 4.30193027e+01  2.98419160e+01 
 4.40113162e+01  2.98419160e+01 
 4.50262052e+01  2.98419160e+01 
 4.60644974e+01  2.98419160e+01 
 4.71267322e+01  2.98419160e+01 
 4.82134619e+01  2.98419160e+01 
 4.93252513e+01  2.98419160e+01 
 5.04626783e+01  2.98419160e+01 
 5.16263340e+01  2.98419160e+01 
 5.28168234e+01  2.98419160e+01 
 5.40347650e+01  2.98419160e+01 
 5.52807921e+01  2.98419160e+01 
 5.65555523e+01  2.98419160e+01 
 5.78597080e+01  2.98419160e+01 
 5.91939372e+01  2.98419160e+01 
 6.05589334e+01  2.98419160e+01 
 6.19554061e+01  2.98419160e+01 
 6.33840810e+01  2.98419160e+01 
 6.48457008e+01  2.98419160e+01 
 6.63410251e+01  2.98419160e+01 
 6.78708313e+01  2.98419160e+01 
 6.94359143e+01  2.98419160e+01 
 7.10370877e+01  2.98419160e+01 
 7.26751838e+01  2.98419160e+01 
 7.43510539e+01  2.98419160e+01 
 7.60655691e+01  2.98419160e+01 
 7.78196206e+01  2.98419160e+01 
 7.96141200e+01  2.98419160e+01 
 8.14500001e+01  2.98419160e+01 
 8.33282151e+01  2.98419160e+01 
 8.52497412e+01  2.98419160e+01 
 8.72155772e+01  2.98419160e+01 
 8.92267449e+01  2.98419160e+01 
 9.12842895e+01  2.98419160e+01 
 9.33892805e+01  2.98419160e+01 
 9.55428121e+01  2.98419160e+01 
 9.77460036e+01  2.98419160e+01 
 1.00000000e+02  2.98419160e+01 
 1.02305973e+02  2.98419160e+01 
 1.04665121e+02  2.98419160e+01 
 1.07078670e+02  2.98419160e+01 
 1.09547876e+02  2.98419160e+01 
 1.12074020e+02  2.98419160e+01 
 1.14658417e+02  2.98419160e+01 
 1.17302409e+02  2.98419160e+01 
 1.20007371e+02  2.98419160e+01 
 1.22774708e+02  2.98419160e+01 
 1.25605860e+02  2.98419160e+01 
 1.28502297e+02  2.98419160e+01 
 1.31465525e+02  2.98419160e+01 
 1.34497085e+02  2.98419160e+01 
 1.37598551e+02  2.98419160e+01 
 1.40771537e+02  2.98419160e+01 
 1.44017690e+02  2.98419160e+01 
 1.47338699e+02  2.98419160e+01 
 1.50736290e+02  2.98419160e+01 
 1.54212228e+02  2.98419160e+01 
 1.57768320e+02  2.98419160e+01 
 1.61406415e+02  2.98419160e+01 
 1.65128404e+02  2.98419160e+01 
 1.68936220e+02  2.98419160e+01 
 1.72831844e+02  2.98419160e+01 
 1.76817299e+02  2.98419160e+01 
 1.80894658e+02  2.98419160e+01 
 1.85066040e+02  2.98419160e+01 
 1.89333613e+02  2.98419160e+01 
 1.93699595e+02  2.98419160e+01 
 1.98166255e+02  2.98419160e+01 
 2.02735916e+02  2.98419160e+01 
 2.07410951e+02  2.98419160e+01 
 2.12193792e+02  2.98419160e+01 
 2.17086923e+02  2.98419160e+01 
 2.22092889e+02  2.98419160e+01 
 2.27214291e+02  2.98419160e+01 
 2.32453791e+02  2.98419160e+01 
 2.37814113e+02  2.98419160e+01 
 2.43298042e+02  2.98419160e+01 
 2.48908429e+02  2.98419160e+01 
 2.54648190e+02  2.98419160e+01 
 2.60520309e+02  2.98419160e+01 
 2.66527837e+02  2.98419160e+01 
 2.72673897e+02  2.98419160e+01 
 2.78961683e+02  2.98419160e+01 
 2.85394464e+02  2.98419160e+01 
 2.91975583e+02  2.98419160e+01 
 2.98708461e+02  2.98419160e+01 
 3.05596598e+02  2.98419160e+01 
 3.12643573e+02  2.98419160e+01 
 3.19853049e+02  2.98419160e+01 
 3.27228774e+02  2.98419160e+01 
 3.34774581e+02  2.98419160e+01 
 3.42494392e+02  2.98419160e+01 
 3.50392221e+02  2.98419160e+01 
 3.58472171e+02  2.98419160e+01 
 3.66738442e+02  2.98419160e+01 
 3.75195331e+02  2.98419160e+01 
 3.83847234e+02  2.98419160e+01 
 3.92698648e+02  2.98419161e+01 
 4.01754173e+02  2.98419161e+01 
 4.11018515e+02  2.98419161e+01 
 4.20496491e+02  2.98419161e+01 
 4.30193027e+02  2.98419161e+01 
 4.40113162e+02  2.98419161e+01 
 4.50262052e+02  2.98419161e+01 
 4.60644974e+02  2.98419161e+01 
 4.71267322e+02  2.98419161e+01 
 4.82134619e+02  2.98419161e+01 
 4.93252513e+02  2.98419161e+01 
 5.04626783e+02  2.98419161e+01 
 5.16263340e+02  2.98419161e+01 
 5.28168234e+02  2.98419161e+01 
 5.40347650e+02  2.98419161e+01 
 5.52807921e+02  2.98419161e+01 
 5.65555523e+02  2.98419161e+01 
 5.78597080e+02  2.98419161e+01 
 5.91939372e+02  2.98419161e+01 
 6.05589334e+02  2.98419161e+01 
 6.19554061e+02  2.98419161e+01 
 6.33840810e+02  2.98419161e+01 
 6.48457008e+02  2.98419161e+01 
 6.63410251e+02  2.98419161e+01 
 6.78708313e+02  2.98419161e+01 
 6.94359143e+02  2.98419161e+01 
 7.10370877e+02  2.98419161e+01 
 7.26751838e+02  2.98419161e+01 
 7.43510539e+02  2.98419162e+01 
 7.60655691e+02  2.98419162e+01 
 7.78196206e+02  2.98419162e+01 
 7.96141200e+02  2.98419162e+01 
 8.14500001e+02  2.98419162e+01 
 8.33282151e+02  2.98419162e+01 
 8.52497412e+02  2.98419162e+01 
 8.72155772e+02  2.98419162e+01 
 8.92267449e+02  2.98419162e+01 
 9.12842895e+02  2.98419162e+01 
 9.33892805e+02  2.98419162e+01 
 9.55428121e+02  2.98419162e+01 
 9.77460036e+02  2.98419163e+01 
 1.00000000e+03  2.98419163e+01 
 1.02305973e+03  2.98419163e+01 
 1.04665121e+03  2.98419163e+01 
 1.07078670e+03  2.98419163e+01 
 1.09547876e+03  2.98419163e+01 
 1.12074020e+03  2.98419163e+01 
 1.14658417e+03  2.98419163e+01 
 1.17302409e+03  2.98419164e+01 
 1.20007371e+03  2.98419164e+01 
 1.22774708e+03  2.98419164e+01 
 1.25605860e+03  2.98419164e+01 
 1.28502297e+03  2.98419164e+01 
 1.31465525e+03  2.98419165e+01 
 1.34497085e+03  2.98419165e+01 
 1.37598551e+03  2.98419165e+01 
 1.40771537e+03  2.98419165e+01 
 1.44017690e+03  2.98419165e+01 
 1.47338699e+03  2.98419166e+01 
 1.50736290e+03  2.98419166e+01 
 1.54212228e+03  2.98419166e+01 
 1.57768320e+03  2.98419166e+01 
 1.61406415e+03  2.98419167e+01 
 1.65128404e+03  2.98419167e+01 
 1.68936220e+03  2.98419167e+01 
 1.72831844e+03  2.98419168e+01 
 1.76817299e+03  2.98419168e+01 
 1.80894658e+03  2.98419168e+01 
 1.85066040e+03  2.98419169e+01 
 1.89333613e+03  2.98419169e+01 
 1.93699595e+03  2.98419170e+01 
 1.98166255e+03  2.98419170e+01 
 2.02735916e+03  2.98419171e+01 
 2.07410951e+03  2.98419171e+01 
 2.12193792e+03  2.98419172e+01 
 2.17086923e+03  2.98419172e+01 
 2.22092889e+03  2.98419173e+01 
 2.27214291e+03  2.98419173e+01 
 2.32453791e+03  2.98419174e+01 
 2.37814113e+03  2.98419175e+01 
 2.43298042e+03  2.98419175e+01 
 2.48908429e+03  2.98419176e+01 
 2.54648190e+03  2.98419177e+01 
 2.60520309e+03  2.98419177e+01 
 2.66527837e+03  2.98419178e+01 
 2.72673897e+03  2.98419179e+01 
 2.78961683e+03  2.98419180e+01 
 2.85394464e+03  2.98419181e+01 
 2.91975583e+03  2.98419182e+01 
 2.98708461e+03  2.98419183e+01 
 3.05596598e+03  2.98419184e+01 
 3.12643573e+03  2.98419185e+01 
 3.19853049e+03  2.98419186e+01 
 3.27228774e+03  2.98419187e+01 
 3.34774581e+03  2.98419189e+01 
 3.42494392e+03  2.98419190e+01 
 3.50392221e+03  2.98419191e+01 
 3.58472171e+03  2.98419193e+01 
 3.66738442e+03  2.98419194e+01 
 3.75195331e+03  2.98419196e+01 
 3.83847234e+03  2.98419198e+01 
 3.92698648e+03  2.98419199e+01 
 4.01754173e+03  2.98419201e+01 
 4.11018515e+03  2.98419203e+01 
 4.20496491e+03  2.98419205e+01 
 4.30193027e+03  2.98419207e+01 
 4.40113162e+03  2.98419210e+01 
 4.50262052e+03  2.98419212e+01 
 4.60644974e+03  2.98419214e+01 
 4.71267322e+03  2.98419217e+01 
 4.82134619e+03  2.98419219e+01 
 4.93252513e+03  2.98419222e+01 
 5.04626783e+03  2.98419225e+01 
 5.16263340e+03  2.98419228e+01 
 5.28168234e+03  2.98419231e+01 
 5.40347650e+03  2.98419235e+01 
 5.52807921e+03  2.98419238e+01 
 5.65555523e+03  2.98419242e+01 
 5.78597080e+03  2.98419246e+01 
 5.91939372e+03  2.98419250e+01 
 6.05589334e+03  2.98419254e+01 
 6.19554061e+03  2.98419258e+01 
 6.33840810e+03  2.98419263e+01 
 6.48457008e+03  2.98419268e+01 
 6.63410251e+03  2.98419273e+01 
 6.78708313e+03  2.98419278e+01 
 6.94359143e+03  2.98419283e+01 
 7.10370877e+03  2.98419289e+01 
 7.26751838e+03  2.98419295e+01 
 7.43510539e+03  2.98419301e+01 
 7.60655691e+03  2.98419308e+01 
 7.78196206e+03  2.98419315e+01 
 7.96141200e+03  2.98419322e+01 
 8.14500001e+03  2.98419330e+01 
 8.33282151e+03  2.98419337e+01 
 8.52497412e+03  2.98419346e+01 
 8.72155772e+03  2.98419354e+01 
 8.92267449e+03  2.98419363e+01 
 9.12842895e+03  2.98419373e+01 
 9.33892805e+03  2.98419383e+01 
 9.55428121e+03  2.98419393e+01 
 9.77460036e+03  2.98419404e+01 
 1.00000000e+04  2.98419416e+01 
 1.02305973e+04  2.98419427e+01 
 1.04665121e+04  2.98419440e+01 
 1.07078670e+04  2.98419453e+01 
 1.09547876e+04  2.98419467e+01 
 1.12074020e+04  2.98419481e+01 
 1.14658417e+04  2.98419496e+01 
 1.17302409e+04  2.98419512e+01 
 1.20007371e+04  2.98419528e+01 
 1.22774708e+04  2.98419545e+01 
 1.25605860e+04  2.98419563e+01 
 1.28502297e+04  2.98419582e+01 
 1.31465525e+04  2.98419602e+01 
 1.34497085e+04  2.98419622e+01 
 1.37598551e+04  2.98419644e+01 
 1.40771537e+04  2.98419666e+01 
 1.44017690e+04  2.98419690e+01 
 1.47338699e+04  2.98419715e+01 
 1.50736290e+04  2.98419740e+01 
 1.54212228e+04  2.98419768e+01 
 1.57768320e+04  2.98419796e+01 
 1.61406415e+04  2.98419826e+01 
 1.65128404e+04  2.98419857e+01 
 1.68936220e+04  2.98419889e+01 
 1.72831844e+04  2.98419923e+01 
 1.76817299e+04  2.98419959e+01 
 1.80894658e+04  2.98419996e+01 
 1.85066040e+04  2.98420035e+01 
 1.89333613e+04  2.98420076e+01 
 1.93699595e+04  2.98420118e+01 
 1.98166255e+04  2.98420163e+01 
 2.02735916e+04  2.98420210e+01 
 2.07410951e+04  2.98420259e+01 
 2.12193792e+04  2.98420310e+01 
 2.17086923e+04  2.98420364e+01 
 2.22092889e+04  2.98420420e+01 
 2.27214291e+04  2.98420479e+01 
 2.32453791e+04  2.98420540e+01 
 2.37814113e+04  2.98420605e+01 
 2.43298042e+04  2.98420672e+01 
 2.48908429e+04  2.98420743e+01 
 2.54648190e+04  2.98420816e+01 
 2.60520309e+04  2.98420894e+01 
 2.66527837e+04  2.98420975e+01 
 2.72673897e+04  2.98421059e+01 
 2.78961683e+04  2.98421148e+01 
 2.85394464e+04  2.98421241e+01 
 2.91975583e+04  2.98421338e+01 
 2.98708461e+04  2.98421439e+01 
 3.05596598e+04  2.98421546e+01 
 3.12643573e+04  2.98421657e+01 
 3.19853049e+04  2.98421773e+01 
 3.27228774e+04  2.98421895e+01 
 3.34774581e+04  2.98422023e+01 
 3.42494392e+04  2.98422156e+01 
 3.50392221e+04  2.98422296e+01 
 3.58472171e+04  2.98422442e+01 
 3.66738442e+04  2.98422596e+01 
 3.75195331e+04  2.98422756e+01 
 3.83847234e+04  2.98422923e+01 
 3.92698648e+04  2.98423099e+01 
 4.01754173e+04  2.98423283e+01 
 4.11018515e+04  2.98423475e+01 
 4.20496491e+04  2.98423676e+01 
 4.30193027e+04  2.98423887e+01 
 4.40113162e+04  2.98424108e+01 
 4.50262052e+04  2.98424338e+01 
 4.60644974e+04  2.98424580e+01 
 4.71267322e+04  2.98424833e+01 
 4.82134619e+04  2.98425097e+01 
 4.93252513e+04  2.98425374e+01 
 5.04626783e+04  2.98425664e+01 
 5.16263340e+04  2.98425968e+01 
 5.28168234e+04  2.98426285e+01 
 5.40347650e+04  2.98426618e+01 
 5.52807921e+04  2.98426965e+01 
 5.65555523e+04  2.98427329e+01 
 5.78597080e+04  2.98427711e+01 
 5.91939372e+04  2.98428109e+01 
 6.05589334e+04  2.98428527e+01 
 6.19554061e+04  2.98428964e+01 
 6.33840810e+04  2.98429421e+01 
 6.48457008e+04  2.98429900e+01 
 6.63410251e+04  2.98430401e+01 
 6.78708313e+04  2.98430925e+01 
 6.94359143e+04  2.98431474e+01 
 7.10370877e+04  2.98432048e+01 
 7.26751838e+04  2.98432649e+01 
 7.43510539e+04  2.98433278e+01 
 7.60655691e+04  2.98433937e+01 
 7.78196206e+04  2.98434626e+01 
 7.96141200e+04  2.98435347e+01 
 8.14500001e+04  2.98436102e+01 
 8.33282151e+04  2.98436893e+01 
 8.52497412e+04  2.98437720e+01 
 8.72155772e+04  2.98438585e+01 
 8.92267449e+04  2.98439491e+01 
 9.12842895e+04  2.98440439e+01 
 9.33892805e+04  2.98441432e+01 
 9.55428121e+04  2.98442471e+01 
 9.77460036e+04  2.98443558e+01 
 1.00000000e+05  2.98444695e+01 
 1.02305973e+05  2.98445886e+01 
 1.04665121e+05  2.98447133e+01 
 1.07078670e+05  2.98448437e+01 
 1.09547876e+05  2.98449802e+01 
 1.12074020e+05  2.98451231e+01 
 1.14658417e+05  2.98452727e+01 
 1.17302409e+05  2.98454292e+01 
 1.20007371e+05  2.98455930e+01 
 1.22774708e+05  2.98457645e+01 
 1.25605860e+05  2.98459440e+01 
 1.28502297e+05  2.98461318e+01 
 1.31465525e+05  2.98463283e+01 
 1.34497085e+05  2.98465340e+01 
 1.37598551e+05  2.98467493e+01 
 1.40771537e+05  2.98469747e+01 
 1.44017690e+05  2.98472105e+01 
 1.47338699e+05  2.98474573e+01 
 1.50736290e+05  2.98477157e+01 
 1.54212228e+05  2.98479860e+01 
 1.57768320e+05  2.98482690e+01 
 1.61406415e+05  2.98485651e+01 
 1.65128404e+05  2.98488750e+01 
 1.68936220e+05  2.98491993e+01 
 1.72831844e+05  2.98495388e+01 
 1.76817299e+05  2.98498941e+01 
 1.80894658e+05  2.98502659e+01 
 1.85066040e+05  2.98506550e+01 
 1.89333613e+05  2.98510622e+01 
 1.93699595e+05  2.98514883e+01 
 1.98166255e+05  2.98519343e+01 
 2.02735916e+05  2.98524011e+01 
 2.07410951e+05  2.98528895e+01 
 2.12193792e+05  2.98534007e+01 
 2.17086923e+05  2.98539357e+01 
 2.22092889e+05  2.98544956e+01 
 2.27214291e+05  2.98550814e+01 
 2.32453791e+05  2.98556945e+01 
 2.37814113e+05  2.98563362e+01 
 2.43298042e+05  2.98570076e+01 
 2.48908429e+05  2.98577102e+01 
 2.54648190e+05  2.98584455e+01 
 2.60520309e+05  2.98592150e+01 
 2.66527837e+05  2.98600202e+01 
 2.72673897e+05  2.98608628e+01 
 2.78961683e+05  2.98617444e+01 
 2.85394464e+05  2.98626670e+01 
 2.91975583e+05  2.98636325e+01 
 2.98708461e+05  2.98646427e+01 
 3.05596598e+05  2.98656997e+01 
 3.12643573e+05  2.98668058e+01 
 3.19853049e+05  2.98679631e+01 
 3.27228774e+05  2.98691741e+01 
 3.34774581e+05  2.98704412e+01 
 3.42494392e+05  2.98717669e+01 
 3.50392221e+05  2.98731541e+01 
 3.58472171e+05  2.98746054e+01 
 3.66738442e+05  2.98761238e+01 
 3.75195331e+05  2.98777125e+01 
 3.83847234e+05  2.98793746e+01 
 3.92698648e+05  2.98811135e+01 
 4.01754173e+05  2.98829327e+01 
 4.11018515e+05  2.98848359e+01 
 4.20496491e+05  2.98868269e+01 
 4.30193027e+05  2.98889097e+01 
 4.40113162e+05  2.98910885e+01 
 4.50262052e+05  2.98933676e+01 
 4.60644974e+05  2.98957517e+01 
 4.71267322e+05  2.98982455e+01 
 4.82134619e+05  2.99008539e+01 
 4.93252513e+05  2.99035822e+01 
 5.04626783e+05  2.99064358e+01 
 5.16263340e+05  2.99094202e+01 
 5.28168234e+05  2.99125416e+01 
 5.40347650e+05  2.99158059e+01 
 5.52807921e+05  2.99192196e+01 
 5.65555523e+05  2.99227894e+01 
 5.78597080e+05  2.99265223e+01 
 5.91939372e+05  2.99304256e+01 
 6.05589334e+05  2.99345069e+01 
 6.19554061e+05  2.99387741e+01 
 6.33840810e+05  2.99432355e+01 
 6.48457008e+05  2.99478996e+01 
 6.63410251e+05  2.99527754e+01 
 6.78708313e+05  2.99578723e+01 
 6.94359143e+05  2.99632000e+01 
 7.10370877e+05  2.99687686e+01 
 7.26751838e+05  2.99745885e+01 
 7.43510539e+05  2.99806709e+01 
 7.60655691e+05  2.99870270e+01 
 7.78196206e+05  2.99936687e+01 
 7.96141200e+05  3.00006083e+01 
