 frequency       v(inoise_spectrum) v(onoise_spectrum)
 5.40347650e+04  3.39074240e-07  3.17993510e-07 
 5.52807921e+04  3.39271038e-07  3.18161899e-07 
 5.65555523e+04  3.39480554e-07  3.18341286e-07 
 5.78597080e+04  3.39703265e-07  3.18532056e-07 
 5.91939372e+04  3.39939668e-07  3.18734611e-07 
 6.05589334e+04  3.40190287e-07  3.18949370e-07 
 6.19554061e+04  3.40455668e-07  3.19176772e-07 
 6.33840810e+04  3.40736386e-07  3.19417272e-07 
 6.48457008e+04  3.41033042e-07  3.19671346e-07 
 6.63410251e+04  3.41346263e-07  3.19939488e-07 
 6.78708313e+04  3.41676708e-07  3.20222213e-07 
 6.94359143e+04  3.42025065e-07  3.20520056e-07 
 7.10370877e+04  3.42392054e-07  3.20833573e-07 
 7.26751838e+04  3.42778429e-07  3.21163341e-07 
 7.43510539e+04  3.43184976e-07  3.21509958e-07 
 7.60655691e+04  3.43612518e-07  3.21874047e-07 
 7.78196206e+04  3.44061916e-07  3.22256248e-07 
 7.96141200e+04  3.44534067e-07  3.22657229e-07 
 8.14500001e+04  3.45029911e-07  3.23077676e-07 
 8.33282151e+04  3.45550426e-07  3.23518301e-07 
 8.52497412e+04  3.46096636e-07  3.23979837e-07 
 8.72155772e+04  3.46669610e-07  3.24463040e-07 
 8.92267449e+04  3.47270461e-07  3.24968689e-07 
 9.12842895e+04  3.47900353e-07  3.25497584e-07 
 9.33892805e+04  3.48560499e-07  3.26050548e-07 
 9.55428121e+04  3.49252164e-07  3.26628424e-07 
 9.77460036e+04  3.49976667e-07  3.27232076e-07 
 1.00000000e+05  3.50735384e-07  3.27862388e-07 
 1.02305973e+05  3.51529749e-07  3.28520259e-07 
 1.04665121e+05  3.52361255e-07  3.29206606e-07 
 1.07078670e+05  3.53231459e-07  3.29922363e-07 
 1.09547876e+05  3.54141982e-07  3.30668472e-07 
 1.12074020e+05  3.55094512e-07  3.31445889e-07 
 1.14658417e+05  3.56090808e-07  3.32255573e-07 
 1.17302409e+05  3.57132699e-07  3.33098490e-07 
 1.20007371e+05  3.58222090e-07  3.33975604e-07 
 1.22774708e+05  3.59360962e-07  3.34887874e-07 
 1.25605860e+05  3.60551376e-07  3.35836250e-07 
 1.28502297e+05  3.61795476e-07  3.36821666e-07 
 1.31465525e+05  3.63095492e-07  3.37845032e-07 
 1.34497085e+05  3.64453741e-07  3.38907231e-07 
 1.37598551e+05  3.65872632e-07  3.40009105e-07 
 1.40771537e+05  3.67354667e-07  3.41151451e-07 
 1.44017690e+05  3.68902447e-07  3.42335006e-07 
 1.47338699e+05  3.70518674e-07  3.43560438e-07 
 1.50736290e+05  3.72206152e-07  3.44828333e-07 
 1.54212228e+05  3.73967795e-07  3.46139179e-07 
 1.57768320e+05  3.75806625e-07  3.47493350e-07 
 1.61406415e+05  3.77725781e-07  3.48891090e-07 
 1.65128404e+05  3.79728519e-07  3.50332492e-07 
 1.68936220e+05  3.81818218e-07  3.51817475e-07 
 1.72831844e+05  3.83998383e-07  3.53345765e-07 
 1.76817299e+05  3.86272648e-07  3.54916866e-07 
 1.80894658e+05  3.88644785e-07  3.56530030e-07 
 1.85066040e+05  3.91118701e-07  3.58184232e-07 
 1.89333613e+05  3.93698450e-07  3.59878133e-07 
 1.93699595e+05  3.96388232e-07  3.61610048e-07 
 1.98166255e+05  3.99192403e-07  3.63377904e-07 
 2.02735916e+05  4.02115477e-07  3.65179205e-07 
 2.07410951e+05  4.05162131e-07  3.67010985e-07 
 2.12193792e+05  4.08337214e-07  3.68869770e-07 
 2.17086923e+05  4.11645752e-07  3.70751525e-07 
 2.22092889e+05  4.15092951e-07  3.72651612e-07 
 2.27214291e+05  4.18684210e-07  3.74564739e-07 
 2.32453791e+05  4.22425123e-07  3.76484918e-07 
 2.37814113e+05  4.26321487e-07  3.78405410e-07 
 2.43298042e+05  4.30379315e-07  3.80318686e-07 
 2.48908429e+05  4.34604838e-07  3.82216387e-07 
 2.54648190e+05  4.39004517e-07  3.84089285e-07 
 2.60520309e+05  4.43585055e-07  3.85927254e-07 
 2.66527837e+05  4.48353405e-07  3.87719253e-07 
 2.72673897e+05  4.53316778e-07  3.89453319e-07 
 2.78961683e+05  4.58482660e-07  3.91116564e-07 
 2.85394464e+05  4.63858822e-07  3.92695208e-07 
 2.91975583e+05  4.69453334e-07  3.94174611e-07 
 2.98708461e+05  4.75274578e-07  3.95539343e-07 
 3.05596598e+05  4.81331264e-07  3.96773267e-07 
 3.12643573e+05  4.87632447e-07  3.97859654e-07 
 3.19853049e+05  4.94187542e-07  3.98781324e-07 
 3.27228774e+05  5.01006345e-07  3.99520819e-07 
 3.34774581e+05  5.08099050e-07  4.00060600e-07 
 3.42494392e+05  5.15476274e-07  4.00383272e-07 
 3.50392221e+05  5.23149076e-07  4.00471840e-07 
 3.58472171e+05  5.31128979e-07  4.00309973e-07 
 3.66738442e+05  5.39428001e-07  3.99882303e-07 
 3.75195331e+05  5.48058680e-07  3.99174704e-07 
 3.83847234e+05  5.57034097e-07  3.98174598e-07 
 3.92698648e+05  5.66367916e-07  3.96871232e-07 
 4.01754173e+05  5.76074408e-07  3.95255946e-07 
 4.11018515e+05  5.86168492e-07  3.93322404e-07 
 4.20496491e+05  5.96665765e-07  3.91066783e-07 
 4.30193027e+05  6.07582546e-07  3.88487926e-07 
 4.40113162e+05  6.18935915e-07  3.85587422e-07 
 4.50262052e+05  6.30743755e-07  3.82369636e-07 
 4.60644974e+05  6.43024799e-07  3.78841671e-07 
 4.71267322e+05  6.55798679e-07  3.75013275e-07 
 4.82134619e+05  6.69085975e-07  3.70896673e-07 
 4.93252513e+05  6.82908274e-07  3.66506360e-07 
 5.04626783e+05  6.97288220e-07  3.61858844e-07 
 5.16263340e+05  7.12249579e-07  3.56972347e-07 
 5.28168234e+05  7.27817303e-07  3.51866488e-07 
 5.40347650e+05  7.44017595e-07  3.46561952e-07 
 5.52807921e+05  7.60877976e-07  3.41080154e-07 
 5.65555523e+05  7.78427368e-07  3.35442906e-07 
 5.78597080e+05  7.96696166e-07  3.29672110e-07 
 5.91939372e+05  8.15716325e-07  3.23789471e-07 
 6.05589334e+05  8.35521435e-07  3.17816239e-07 
 6.19554061e+05  8.56146832e-07  3.11772981e-07 
 6.33840810e+05  8.77629676e-07  3.05679402e-07 
 6.48457008e+05  9.00009065e-07  2.99554183e-07 
 6.63410251e+05  9.23326131e-07  2.93414874e-07 
 6.78708313e+05  9.47624161e-07  2.87277805e-07 
 6.94359143e+05  9.72948711e-07  2.81158040e-07 
 7.10370877e+05  9.99347728e-07  2.75069347e-07 
 7.26751838e+05  1.02687168e-06  2.69024203e-07 
 7.43510539e+05  1.05557371e-06  2.63033812e-07 
 7.60655691e+05  1.08550976e-06  2.57108142e-07 
 7.78196206e+05  1.11673871e-06  2.51255974e-07 
 7.96141200e+05  1.14932259e-06  2.45484962e-07 
 8.14500001e+05  1.18332672e-06  2.39801702e-07 
 8.33282151e+05  1.21881985e-06  2.34211800e-07 
 8.52497412e+05  1.25587441e-06  2.28719946e-07 
 8.72155772e+05  1.29456670e-06  2.23329989e-07 
 8.92267449e+05  1.33497705e-06  2.18045012e-07 
 9.12842895e+05  1.37719009e-06  2.12867398e-07 
 9.33892805e+05  1.42129496e-06  2.07798905e-07 
 9.55428121e+05  1.46738557e-06  2.02840726e-07 
 9.77460036e+05  1.51556086e-06  1.97993553e-07 
 1.00000000e+06  1.56592503e-06  1.93257633e-07 
 1.02305973e+06  1.61858793e-06  1.88632821e-07 
 1.04665121e+06  1.67366525e-06  1.84118630e-07 
 1.07078670e+06  1.73127895e-06  1.79714273e-07 
 1.09547876e+06  1.79155752e-06  1.75418705e-07 
 1.12074020e+06  1.85463641e-06  1.71230661e-07 
 1.14658417e+06  1.92065839e-06  1.67148687e-07 
 1.17302409e+06  1.98977397e-06  1.63171169e-07 
 1.20007371e+06  2.06214182e-06  1.59296364e-07 
 1.22774708e+06  2.13792926e-06  1.55522419e-07 
 1.25605860e+06  2.21731273e-06  1.51847393e-07 
 1.28502297e+06  2.30047832e-06  1.48269278e-07 
 1.31465525e+06  2.38762235e-06  1.44786015e-07 
 1.34497085e+06  2.47895191e-06  1.41395503e-07 
 1.37598551e+06  2.57468553e-06  1.38095622e-07 
 1.40771537e+06  2.67505386e-06  1.34884233e-07 
 1.44017690e+06  2.78030033e-06  1.31759195e-07 
 1.47338699e+06  2.89068195e-06  1.28718372e-07 
 1.50736290e+06  3.00647012e-06  1.25759637e-07 
 1.54212228e+06  3.12795146e-06  1.22880882e-07 
 1.57768320e+06  3.25542876e-06  1.20080021e-07 
 1.61406415e+06  3.38922192e-06  1.17354995e-07 
 1.65128404e+06  3.52966902e-06  1.14703775e-07 
 1.68936220e+06  3.67712744e-06  1.12124368e-07 
 1.72831844e+06  3.83197502e-06  1.09614815e-07 
 1.76817299e+06  3.99461133e-06  1.07173196e-07 
 1.80894658e+06  4.16545903e-06  1.04797631e-07 
 1.85066040e+06  4.34496531e-06  1.02486281e-07 
 1.89333613e+06  4.53360341e-06  1.00237349e-07 
 1.93699595e+06  4.73187429e-06  9.80490806e-08 
 1.98166255e+06  4.94030836e-06  9.59197634e-08 
 2.02735916e+06  5.15946737e-06  9.38477284e-08 
 2.07410951e+06  5.38994642e-06  9.18313492e-08 
 2.12193792e+06  5.63237607e-06  8.98690419e-08 
 2.17086923e+06  5.88742464e-06  8.79592644e-08 
 2.22092889e+06  6.15580069e-06  8.61005160e-08 
 2.27214291e+06  6.43825557e-06  8.42913369e-08 
 2.32453791e+06  6.73558627e-06  8.25303072e-08 
 2.37814113e+06  7.04863836e-06  8.08160463e-08 
 2.43298042e+06  7.37830924e-06  7.91472117e-08 
 2.48908429e+06  7.72555150e-06  7.75224983e-08 
 2.54648190e+06  8.09137662e-06  7.59406375e-08 
 2.60520309e+06  8.47685887e-06  7.44003959e-08 
 2.66527837e+06  8.88313947e-06  7.29005748e-08 
 2.72673897e+06  9.31143110e-06  7.14400084e-08 
 2.78961683e+06  9.76302266e-06  7.00175635e-08 
 2.85394464e+06  1.02392844e-05  6.86321380e-08 
 2.91975583e+06  1.07416735e-05  6.72826600e-08 
 2.98708461e+06  1.12717397e-05  6.59680870e-08 
 3.05596598e+06  1.18311319e-05  6.46874044e-08 
 3.12643573e+06  1.24216046e-05  6.34396250e-08 
 3.19853049e+06  1.30450252e-05  6.22237876e-08 
 3.27228774e+06  1.37033818e-05  6.10389566e-08 
 3.34774581e+06  1.43987914e-05  5.98842204e-08 
 3.42494392e+06  1.51335085e-05  5.87586911e-08 
 3.50392221e+06  1.59099349e-05  5.76615033e-08 
 3.58472171e+06  1.67306295e-05  5.65918134e-08 
 3.66738442e+06  1.75983193e-05  5.55487988e-08 
 3.75195331e+06  1.85159110e-05  5.45316571e-08 
 3.83847234e+06  1.94865033e-05  5.35396053e-08 
 3.92698648e+06  2.05134001e-05  5.25718795e-08 
 4.01754173e+06  2.16001250e-05  5.16277337e-08 
 4.11018515e+06  2.27504361e-05  5.07064397e-08 
 4.20496491e+06  2.39683428e-05  4.98072861e-08 
 4.30193027e+06  2.52581225e-05  4.89295782e-08 
 4.40113162e+06  2.66243400e-05  4.80726373e-08 
 4.50262052e+06  2.80718670e-05  4.72358000e-08 
 4.60644974e+06  2.96059036e-05  4.64184184e-08 
 4.71267322e+06  3.12320011e-05  4.56198593e-08 
 4.82134619e+06  3.29560868e-05  4.48395040e-08 
 4.93252513e+06  3.47844896e-05  4.40767479e-08 
 5.04626783e+06  3.67239687e-05  4.33310005e-08 
 5.16263340e+06  3.87817433e-05  4.26016850e-08 
 5.28168234e+06  4.09655245e-05  4.18882382e-08 
 5.40347650e+06  4.32835503e-05  4.11901103e-08 
 5.52807921e+06  4.57446219e-05  4.05067649e-08 
 5.65555523e+06  4.83581436e-05  3.98376789e-08 
 5.78597080e+06  5.11341646e-05  3.91823424e-08 
 5.91939372e+06  5.40834241e-05  3.85402588e-08 
 6.05589334e+06  5.72174003e-05  3.79109446e-08 
 6.19554061e+06  6.05483615e-05  3.72939296e-08 
 6.33840810e+06  6.40894218e-05  3.66887570e-08 
 6.48457008e+06  6.78546005e-05  3.60949833e-08 
 6.63410251e+06  7.18588856e-05  3.55121786e-08 
 6.78708313e+06  7.61183016e-05  3.49399264e-08 
 6.94359143e+06  8.06499828e-05  3.43778241e-08 
 7.10370877e+06  8.54722508e-05  3.38254826e-08 
 7.26751838e+06  9.06046982e-05  3.32825269e-08 
 7.43510539e+06  9.60682780e-05  3.27485960e-08 
 7.60655691e+06  1.01885399e-04  3.22233427e-08 
 7.78196206e+06  1.08080030e-04  3.17064344e-08 
 7.96141200e+06  1.14677806e-04  3.11975523e-08 
 8.14500001e+06  1.21706150e-04  3.06963924e-08 
 8.33282151e+06  1.29194397e-04  3.02026645e-08 
 8.52497412e+06  1.37173926e-04  2.97160932e-08 
 8.72155772e+06  1.45678311e-04  2.92364172e-08 
 8.92267449e+06  1.54743469e-04  2.87633895e-08 
 9.12842895e+06  1.64407832e-04  2.82967773e-08 
 9.33892805e+06  1.74712519e-04  2.78363621e-08 
 9.55428121e+06  1.85701529e-04  2.73819391e-08 
 9.77460036e+06  1.97421945e-04  2.69333173e-08 
 1.00000000e+07  2.09924153e-04  2.64903195e-08 
 1.02305973e+07  2.23262071e-04  2.60527814e-08 
 1.04665121e+07  2.37493409e-04  2.56205522e-08 
 1.07078670e+07  2.52679928e-04  2.51934933e-08 
 1.09547876e+07  2.68887735e-04  2.47714787e-08 
 1.12074020e+07  2.86187587e-04  2.43543942e-08 
 1.14658417e+07  3.04655227e-04  2.39421370e-08 
 1.17302409e+07  3.24371731e-04  2.35346154e-08 
 1.20007371e+07  3.45423897e-04  2.31317481e-08 
 1.22774708e+07  3.67904646e-04  2.27334638e-08 
 1.25605860e+07  3.91913460e-04  2.23397007e-08 
 1.28502297e+07  4.17556855e-04  2.19504057e-08 
 1.31465525e+07  4.44948876e-04  2.15655341e-08 
 1.34497085e+07  4.74211644e-04  2.11850489e-08 
 1.37598551e+07  5.05475926e-04  2.08089200e-08 
 1.40771537e+07  5.38881761e-04  2.04371240e-08 
 1.44017690e+07  5.74579121e-04  2.00696433e-08 
 1.47338699e+07  6.12728627e-04  1.97064654e-08 
 1.50736290e+07  6.53502311e-04  1.93475826e-08 
 1.54212228e+07  6.97084440e-04  1.89929914e-08 
 1.57768320e+07  7.43672397e-04  1.86426916e-08 
 1.61406415e+07  7.93477626e-04  1.82966861e-08 
 1.65128404e+07  8.46726646e-04  1.79549801e-08 
 1.68936220e+07  9.03662144e-04  1.76175808e-08 
 1.72831844e+07  9.64544141e-04  1.72844968e-08 
 1.76817299e+07  1.02965125e-03  1.69557377e-08 
 1.80894658e+07  1.09928204e-03  1.66313135e-08 
 1.85066040e+07  1.17375644e-03  1.63112344e-08 
 1.89333613e+07  1.25341736e-03  1.59955103e-08 
 1.93699595e+07  1.33863231e-03  1.56841507e-08 
 1.98166255e+07  1.42979523e-03  1.53771638e-08 
 2.02735916e+07  1.52732840e-03  1.50745570e-08 
 2.07410951e+07  1.63168453e-03  1.47763360e-08 
 2.12193792e+07  1.74334899e-03  1.44825049e-08 
 2.17086923e+07  1.86284220e-03  1.41930659e-08 
 2.22092889e+07  1.99072224e-03  1.39080192e-08 
 2.27214291e+07  2.12758759e-03  1.36273630e-08 
 2.32453791e+07  2.27408012e-03  1.33510929e-08 
 2.37814113e+07  2.43088836e-03  1.30792024e-08 
 2.43298042e+07  2.59875087e-03  1.28116826e-08 
 2.48908429e+07  2.77846005e-03  1.25485218e-08 
 2.54648190e+07  2.97086609e-03  1.22897063e-08 
 2.60520309e+07  3.17688133e-03  1.20352195e-08 
 2.66527837e+07  3.39748488e-03  1.17850427e-08 
 2.72673897e+07  3.63372768e-03  1.15391544e-08 
 2.78961683e+07  3.88673785e-03  1.12975310e-08 
 2.85394464e+07  4.15772655e-03  1.10601464e-08 
 2.91975583e+07  4.44799426e-03  1.08269724e-08 
 2.98708461e+07  4.75893756e-03  1.05979784e-08 
 3.05596598e+07  5.09205641e-03  1.03731318e-08 
 3.12643573e+07  5.44896210e-03  1.01523981e-08 
 3.19853049e+07  5.83138573e-03  9.93574070e-09 
 3.27228774e+07  6.24118742e-03  9.72312132e-09 
 3.34774581e+07  6.68036624e-03  9.51449992e-09 
 3.42494392e+07  7.15107099e-03  9.30983487e-09 
 3.50392221e+07  7.65561176e-03  9.10908307e-09 
 3.58472171e+07  8.19647251e-03  8.91220001e-09 
 3.66738442e+07  8.77632466e-03  8.71913993e-09 
 3.75195331e+07  9.39804176e-03  8.52985591e-09 
 3.83847234e+07  1.00647154e-02  8.34429996e-09 
 3.92698648e+07  1.07796725e-02  8.16242315e-09 
 4.01754173e+07  1.15464938e-02  7.98417571e-09 
 4.11018515e+07  1.23690343e-02  7.80950711e-09 
 4.20496491e+07  1.32514449e-02  7.63836618e-09 
 4.30193027e+07  1.41981965e-02  7.47070120e-09 
 4.40113162e+07  1.52141054e-02  7.30645998e-09 
 4.50262052e+07  1.63043617e-02  7.14558995e-09 
 4.60644974e+07  1.74745593e-02  6.98803825e-09 
 4.71267322e+07  1.87307291e-02  6.83375182e-09 
 4.82134619e+07  2.00793748e-02  6.68267744e-09 
 4.93252513e+07  2.15275120e-02  6.53476184e-09 
 5.04626783e+07  2.30827103e-02  6.38995175e-09 
 5.16263340e+07  2.47531398e-02  6.24819396e-09 
 5.28168234e+07  2.65476210e-02  6.10943539e-09 
 5.40347650e+07  2.84756796e-02  5.97362314e-09 
 5.52807921e+07  3.05476061e-02  5.84070456e-09 
 5.65555523e+07  3.27745206e-02  5.71062727e-09 
 5.78597080e+07  3.51684438e-02  5.58333922e-09 
 5.91939372e+07  3.77423739e-02  5.45878874e-09 
 6.05589334e+07  4.05103712e-02  5.33692457e-09 
 6.19554061e+07  4.34876498e-02  5.21769589e-09 
 6.33840810e+07  4.66906786e-02  5.10105237e-09 
 6.48457008e+07  5.01372905e-02  4.98694419e-09 
 6.63410251e+07  5.38468032e-02  4.87532205e-09 
 6.78708313e+07  5.78401501e-02  4.76613725e-09 
 6.94359143e+07  6.21400244e-02  4.65934162e-09 
 7.10370877e+07  6.67710363e-02  4.55488765e-09 
 7.26751838e+07  7.17598858e-02  4.45272841e-09 
 7.43510539e+07  7.71355513e-02  4.35281763e-09 
 7.60655691e+07  8.29294972e-02  4.25510968e-09 
 7.78196206e+07  8.91759009e-02  4.15955958e-09 
 7.96141200e+07  9.59119026e-02  4.06612304e-09 
 8.14500001e+07  1.03177879e-01  3.97475645e-09 
 8.33282151e+07  1.11017744e-01  3.88541686e-09 
 8.52497412e+07  1.19479280e-01  3.79806204e-09 
 8.72155772e+07  1.28614500e-01  3.71265044e-09 
 8.92267449e+07  1.38480051e-01  3.62914119e-09 
 9.12842895e+07  1.49137649e-01  3.54749415e-09 
 9.33892805e+07  1.60654568e-01  3.46766986e-09 
 9.55428121e+07  1.73104172e-01  3.38962954e-09 
 9.77460036e+07  1.86566504e-01  3.31333514e-09 
 1.00000000e+08  2.01128934e-01  3.23874928e-09 
 1.02305973e+08  2.16886876e-01  3.16583527e-09 
 1.04665121e+08  2.33944576e-01  3.09455710e-09 
 1.07078670e+08  2.52415990e-01  3.02487946e-09 
 1.09547876e+08  2.72425740e-01  2.95676769e-09 
 1.12074020e+08  2.94110186e-01  2.89018781e-09 
 1.14658417e+08  3.17618602e-01  2.82510650e-09 
 1.17302409e+08  3.43114481e-01  2.76149109e-09 
 1.20007371e+08  3.70776979e-01  2.69930958e-09 
 1.22774708e+08  4.00802514e-01  2.63853057e-09 
 1.25605860e+08  4.33406540e-01  2.57912333e-09 
 1.28502297e+08  4.68825512e-01  2.52105774e-09 
 1.31465525e+08  5.07319067e-01  2.46430428e-09 
 1.34497085e+08  5.49172447e-01  2.40883406e-09 
 1.37598551e+08  5.94699190e-01  2.35461877e-09 
 1.40771537e+08  6.44244117e-01  2.30163071e-09 
 1.44017690e+08  6.98186659e-01  2.24984274e-09 
 1.47338699e+08  7.56944555e-01  2.19922830e-09 
 1.50736290e+08  8.20977974e-01  2.14976138e-09 
 1.54212228e+08  8.90794104e-01  2.10141654e-09 
 1.57768320e+08  9.66952266e-01  2.05416888e-09 
 1.61406415e+08  1.05006962e+00  2.00799401e-09 
 1.65128404e+08  1.14082755e+00  1.96286810e-09 
 1.68936220e+08  1.23997876e+00  1.91876779e-09 
 1.72831844e+08  1.34835524e+00  1.87567028e-09 
 1.76817299e+08  1.46687713e+00  1.83355321e-09 
 1.80894658e+08  1.59656275e+00  1.79239475e-09 
 1.85066040e+08  1.73853967e+00  1.75217352e-09 
 1.89333613e+08  1.89405722e+00  1.71286863e-09 
 1.93699595e+08  2.06450057e+00  1.67445962e-09 
 1.98166255e+08  2.25140636e+00  1.63692652e-09 
 2.02735916e+08  2.45648045e+00  1.60024977e-09 
 2.07410951e+08  2.68161773e+00  1.56441024e-09 
 2.12193792e+08  2.92892448e+00  1.52938925e-09 
 2.17086923e+08  3.20074348e+00  1.49516853e-09 
 2.22092889e+08  3.49968241e+00  1.46173019e-09 
 2.27214291e+08  3.82864569e+00  1.42905676e-09 
 2.32453791e+08  4.19087059e+00  1.39713117e-09 
 2.37814113e+08  4.58996790e+00  1.36593672e-09 
 2.43298042e+08  5.02996789e+00  1.33545707e-09 
 2.48908429e+08  5.51537236e+00  1.30567628e-09 
 2.54648190e+08  6.05121348e+00  1.27657874e-09 
 2.60520309e+08  6.64312053e+00  1.24814921e-09 
 2.66527837e+08  7.29739548e+00  1.22037278e-09 
 2.72673897e+08  8.02109884e+00  1.19323489e-09 
 2.78961683e+08  8.82214711e+00  1.16672130e-09 
 2.85394464e+08  9.70942358e+00  1.14081810e-09 
 2.91975583e+08  1.06929044e+01  1.11551169e-09 
 2.98708461e+08  1.09078877e+01  1.09078877e-09 
 3.05596598e+08  1.06663637e+01  1.06663637e-09 
 3.12643573e+08  1.04304179e+01  1.04304179e-09 
 3.19853049e+08  1.01999262e+01  1.01999262e-09 
 3.27228774e+08  9.97476751e+00  9.97476751e-10 
 3.34774581e+08  9.75482336e+00  9.75482336e-10 
 3.42494392e+08  9.53997803e+00  9.53997803e-10 
 3.50392221e+08  9.33011842e+00  9.33011842e-10 
 3.58472171e+08  9.12513405e+00  9.12513405e-10 
 3.66738442e+08  8.92491695e+00  8.92491695e-10 
 3.75195331e+08  8.72936162e+00  8.72936162e-10 
 3.83847234e+08  8.53836498e+00  8.53836498e-10 
 3.92698648e+08  8.35182633e+00  8.35182633e-10 
 4.01754173e+08  8.16964724e+00  8.16964724e-10 
 4.11018515e+08  7.99173158e+00  7.99173158e-10 
 4.20496491e+08  7.81798539e+00  7.81798539e-10 
 4.30193027e+08  7.64831688e+00  7.64831688e-10 
 4.40113162e+08  7.48263636e+00  7.48263636e-10 
 4.50262052e+08  7.32085619e+00  7.32085619e-10 
 4.60644974e+08  7.16289075e+00  7.16289075e-10 
 4.71267322e+08  7.00865636e+00  7.00865636e-10 
 4.82134619e+08  6.85807127e+00  6.85807127e-10 
 4.93252513e+08  6.71105559e+00  6.71105559e-10 
 5.04626783e+08  6.56753125e+00  6.56753125e-10 
 5.16263340e+08  6.42742196e+00  6.42742196e-10 
 5.28168234e+08  6.29065317e+00  6.29065317e-10 
 5.40347650e+08  6.15715201e+00  6.15715201e-10 
 5.52807921e+08  6.02684727e+00  6.02684727e-10 
 5.65555523e+08  5.89966935e+00  5.89966935e-10 
 5.78597080e+08  5.77555021e+00  5.77555021e-10 
 5.91939372e+08  5.65442334e+00  5.65442334e-10 
 6.05589334e+08  5.53622371e+00  5.53622371e-10 
 6.19554061e+08  5.42088774e+00  5.42088774e-10 
 6.33840810e+08  5.30835329e+00  5.30835329e-10 
 6.48457008e+08  5.19855955e+00  5.19855955e-10 
 6.63410251e+08  5.09144706e+00  5.09144706e-10 
 6.78708313e+08  4.98695767e+00  4.98695767e-10 
 6.94359143e+08  4.88503446e+00  4.88503446e-10 
 7.10370877e+08  4.78562178e+00  4.78562178e-10 
 7.26751838e+08  4.68866514e+00  4.68866514e-10 
 7.43510539e+08  4.59411119e+00  4.59411119e-10 
 7.60655691e+08  4.50190774e+00  4.50190774e-10 
 7.78196206e+08  4.41200366e+00  4.41200366e-10 
 7.96141200e+08  4.32434887e+00  4.32434887e-10 
 8.14500001e+08  4.23889432e+00  4.23889432e-10 
 8.33282151e+08  4.15559193e+00  4.15559193e-10 
 8.52497412e+08  4.07439459e+00  4.07439459e-10 
 8.72155772e+08  3.99525611e+00  3.99525611e-10 
 8.92267449e+08  3.91813117e+00  3.91813117e-10 
 9.12842895e+08  3.84297533e+00  3.84297533e-10 
 9.33892805e+08  3.76974497e+00  3.76974497e-10 
 9.55428121e+08  3.69839726e+00  3.69839726e-10 
 9.77460036e+08  3.62889015e+00  3.62889015e-10 
 1.00000000e+09  3.56118231e+00  3.56118231e-10 
