 frequency       v(amag_db)      v(aarg)        
 1.02305973e+01 -3.58925931e+00 -2.79775018e-03 
 1.04665121e+01 -3.58925931e+00 -2.86226555e-03 
 1.07078670e+01 -3.58925931e+00 -2.92826862e-03 
 1.09547876e+01 -3.58925931e+00 -2.99579370e-03 
 1.12074020e+01 -3.58925931e+00 -3.06487589e-03 
 1.14658417e+01 -3.58925931e+00 -3.13555110e-03 
 1.17302409e+01 -3.58925931e+00 -3.20785607e-03 
 1.20007371e+01 -3.58925931e+00 -3.28182836e-03 
 1.22774708e+01 -3.58925931e+00 -3.35750644e-03 
 1.25605860e+01 -3.58925931e+00 -3.43492963e-03 
 1.28502297e+01 -3.58925931e+00 -3.51413818e-03 
 1.31465525e+01 -3.58925931e+00 -3.59517325e-03 
 1.34497085e+01 -3.58925931e+00 -3.67807698e-03 
 1.37598551e+01 -3.58925931e+00 -3.76289244e-03 
 1.40771537e+01 -3.58925931e+00 -3.84966372e-03 
 1.44017690e+01 -3.58925931e+00 -3.93843593e-03 
 1.47338699e+01 -3.58925931e+00 -4.02925520e-03 
 1.50736290e+01 -3.58925931e+00 -4.12216873e-03 
 1.54212228e+01 -3.58925931e+00 -4.21722483e-03 
 1.57768320e+01 -3.58925931e+00 -4.31447290e-03 
 1.61406415e+01 -3.58925931e+00 -4.41396348e-03 
 1.65128404e+01 -3.58925931e+00 -4.51574828e-03 
 1.68936220e+01 -3.58925931e+00 -4.61988022e-03 
 1.72831844e+01 -3.58925931e+00 -4.72641341e-03 
 1.76817299e+01 -3.58925931e+00 -4.83540322e-03 
 1.80894658e+01 -3.58925931e+00 -4.94690632e-03 
 1.85066040e+01 -3.58925931e+00 -5.06098064e-03 
 1.89333613e+01 -3.58925931e+00 -5.17768548e-03 
 1.93699595e+01 -3.58925931e+00 -5.29708151e-03 
 1.98166255e+01 -3.58925931e+00 -5.41923079e-03 
 2.02735916e+01 -3.58925931e+00 -5.54419678e-03 
 2.07410951e+01 -3.58925931e+00 -5.67204446e-03 
 2.12193792e+01 -3.58925931e+00 -5.80284027e-03 
