 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 9.68280000e-04 -3.95971643e-03 -1.35903493e-01  8.98020142e-01  9.01979858e-01  8.17244520e-01  9.53148012e-01 
 9.69280000e-04 -3.83646290e-03 -1.31723551e-01  8.98081769e-01  9.01918231e-01  8.19311058e-01  9.51034609e-01 
 9.70280000e-04 -3.71305791e-03 -1.27535927e-01  8.98143471e-01  9.01856529e-01  8.21382106e-01  9.48918033e-01 
 9.71280000e-04 -3.58950634e-03 -1.23340861e-01  8.98205247e-01  9.01794753e-01  8.23457551e-01  9.46798411e-01 
 9.72280000e-04 -3.46581306e-03 -1.19138592e-01  8.98267093e-01  9.01732907e-01  8.25537279e-01  9.44675871e-01 
 9.73280000e-04 -3.34198296e-03 -1.14929361e-01  8.98329009e-01  9.01670991e-01  8.27621178e-01  9.42550539e-01 
 9.74280000e-04 -3.21802092e-03 -1.10713411e-01  8.98390990e-01  9.01609010e-01  8.29709133e-01  9.40422544e-01 
 9.75280000e-04 -3.09393184e-03 -1.06490985e-01  8.98453034e-01  9.01546966e-01  8.31801029e-01  9.38292014e-01 
 9.76280000e-04 -2.96972061e-03 -1.02262325e-01  8.98515140e-01  9.01484860e-01  8.33896751e-01  9.36159076e-01 
 9.77280000e-04 -2.84539215e-03 -9.80276764e-02  8.98577304e-01  9.01422696e-01  8.35996183e-01  9.34023859e-01 
 9.78280000e-04 -2.72095135e-03 -9.37872834e-02  8.98639524e-01  9.01360476e-01  8.38099208e-01  9.31886491e-01 
 9.79280000e-04 -2.59640314e-03 -8.95413918e-02  8.98701798e-01  9.01298202e-01  8.40205709e-01  9.29747101e-01 
 9.80280000e-04 -2.47175242e-03 -8.52902478e-02  8.98764124e-01  9.01235876e-01  8.42315569e-01  9.27605817e-01 
 9.81280000e-04 -2.34700413e-03 -8.10340981e-02  8.98826498e-01  9.01173502e-01  8.44428669e-01  9.25462767e-01 
 9.82280000e-04 -2.22216318e-03 -7.67731902e-02  8.98888918e-01  9.01111082e-01  8.46544891e-01  9.23318081e-01 
 9.83280000e-04 -2.09723450e-03 -7.25077718e-02  8.98951383e-01  9.01048617e-01  8.48664115e-01  9.21171886e-01 
 9.84280000e-04 -1.97222302e-03 -6.82380915e-02  8.99013888e-01  9.00986112e-01  8.50786221e-01  9.19024312e-01 
 9.85280000e-04 -1.84713369e-03 -6.39643982e-02  8.99076433e-01  9.00923567e-01  8.52911089e-01  9.16875487e-01 
 9.86280000e-04 -1.72197143e-03 -5.96869411e-02  8.99139014e-01  9.00860986e-01  8.55038599e-01  9.14725540e-01 
 9.87280000e-04 -1.59674120e-03 -5.54059702e-02  8.99201629e-01  9.00798371e-01  8.57168629e-01  9.12574599e-01 
 9.88280000e-04 -1.47144793e-03 -5.11217356e-02  8.99264276e-01  9.00735724e-01  8.59301057e-01  9.10422793e-01 
 9.89280000e-04 -1.34609656e-03 -4.68344878e-02  8.99326952e-01  9.00673048e-01  8.61435762e-01  9.08270250e-01 
 9.90280000e-04 -1.22069206e-03 -4.25444778e-02  8.99389654e-01  9.00610346e-01  8.63572621e-01  9.06117099e-01 
 9.91280000e-04 -1.09523936e-03 -3.82519568e-02  8.99452380e-01  9.00547620e-01  8.65711511e-01  9.03963468e-01 
 9.92280000e-04 -9.69743430e-04 -3.39571762e-02  8.99515128e-01  9.00484872e-01  8.67852309e-01  9.01809485e-01 
 9.93280000e-04 -8.44209213e-04 -2.96603880e-02  8.99577895e-01  9.00422105e-01  8.69994890e-01  8.99655278e-01 
 9.94280000e-04 -7.18641668e-04 -2.53618439e-02  8.99640679e-01  9.00359321e-01  8.72139132e-01  8.97500976e-01 
 9.95280000e-04 -5.93045752e-04 -2.10617963e-02  8.99703477e-01  9.00296523e-01  8.74284909e-01  8.95346705e-01 
 9.96280000e-04 -4.67426424e-04 -1.67604974e-02  8.99766287e-01  9.00233713e-01  8.76432096e-01  8.93192594e-01 
 9.97280000e-04 -3.41788642e-04 -1.24581999e-02  8.99829106e-01  9.00170894e-01  8.78580570e-01  8.91038770e-01 
 9.98280000e-04 -2.16137367e-04 -8.15515616e-03  8.99891931e-01  9.00108069e-01  8.80730203e-01  8.88885359e-01 
 9.99280000e-04 -9.04775598e-05 -3.85161905e-03  8.99954761e-01  9.00045239e-01  8.82880871e-01  8.86732490e-01 
 1.00028000e-03  3.51858196e-05  4.52158700e-04  9.00017593e-01  8.99982407e-01  8.85032448e-01  8.84580289e-01 
 1.00128000e-03  1.60847810e-04  4.75592432e-03  9.00080424e-01  8.99919576e-01  8.87184806e-01  8.82428882e-01 
 1.00228000e-03  2.86503450e-04  9.05942501e-03  9.00143252e-01  8.99856748e-01  8.89337821e-01  8.80278396e-01 
 1.00328000e-03  4.12147780e-04  1.33624080e-02  9.00206074e-01  8.99793926e-01  8.91491364e-01  8.78128956e-01 
 1.00428000e-03  5.37775839e-04  1.76646206e-02  9.00268888e-01  8.99731112e-01  8.93645309e-01  8.75980688e-01 
 1.00528000e-03  6.63382667e-04  2.19658101e-02  9.00331691e-01  8.99668309e-01  8.95799529e-01  8.73833718e-01 
 1.00628000e-03  7.88963306e-04  2.62657241e-02  9.00394482e-01  8.99605518e-01  8.97953895e-01  8.71688171e-01 
 1.00728000e-03  9.14512798e-04  3.05641101e-02  9.00457256e-01  8.99542744e-01  9.00108282e-01  8.69544171e-01 
 1.00828000e-03  1.04002619e-03  3.48607160e-02  9.00520013e-01  8.99479987e-01  9.02262560e-01  8.67401844e-01 
 1.00928000e-03  1.16549852e-03  3.91552896e-02  9.00582749e-01  8.99417251e-01  9.04416601e-01  8.65261312e-01 
 1.01028000e-03  1.29092484e-03  4.34475793e-02  9.00645462e-01  8.99354538e-01  9.06570278e-01  8.63122699e-01 
 1.01128000e-03  1.41630019e-03  4.77373335e-02  9.00708150e-01  8.99291850e-01  9.08723463e-01  8.60986130e-01 
 1.01228000e-03  1.54161963e-03  5.20243008e-02  9.00770810e-01  8.99229190e-01  9.10876027e-01  8.58851726e-01 
 1.01328000e-03  1.66687821e-03  5.63082304e-02  9.00833439e-01  8.99166561e-01  9.13027841e-01  8.56719610e-01 
 1.01428000e-03  1.79207099e-03  6.05888716e-02  9.00896035e-01  8.99103965e-01  9.15178777e-01  8.54589905e-01 
 1.01528000e-03  1.91719302e-03  6.48659742e-02  9.00958597e-01  8.99041403e-01  9.17328706e-01  8.52462732e-01 
 1.01628000e-03  2.04223936e-03  6.91392883e-02  9.01021120e-01  8.98978880e-01  9.19477501e-01  8.50338212e-01 
 1.01728000e-03  2.16720507e-03  7.34085644e-02  9.01083603e-01  8.98916397e-01  9.21625031e-01  8.48216467e-01 
 1.01828000e-03  2.29208523e-03  7.76735536e-02  9.01146043e-01  8.98853957e-01  9.23771169e-01  8.46097615e-01 
 1.01928000e-03  2.41687490e-03  8.19340073e-02  9.01208437e-01  8.98791563e-01  9.25915785e-01  8.43981778e-01 
 1.02028000e-03  2.54156916e-03  8.61896776e-02  9.01270785e-01  8.98729215e-01  9.28058751e-01  8.41869074e-01 
 1.02128000e-03  2.66616308e-03  9.04403170e-02  9.01333082e-01  8.98666918e-01  9.30199939e-01  8.39759621e-01 
 1.02228000e-03  2.79065175e-03  9.46856787e-02  9.01395326e-01  8.98604674e-01  9.32339218e-01  8.37653540e-01 
 1.02328000e-03  2.91503024e-03  9.89255163e-02  9.01457515e-01  8.98542485e-01  9.34476462e-01  8.35550946e-01 
 1.02428000e-03  3.03929365e-03  1.03159584e-01  9.01519647e-01  8.98480353e-01  9.36611542e-01  8.33451958e-01 
 1.02528000e-03  3.16343708e-03  1.07387637e-01  9.01581719e-01  8.98418281e-01  9.38744328e-01  8.31356691e-01 
 1.02628000e-03  3.28745562e-03  1.11609431e-01  9.01643728e-01  8.98356272e-01  9.40874694e-01  8.29265262e-01 
 1.02728000e-03  3.41134438e-03  1.15824723e-01  9.01705672e-01  8.98294328e-01  9.43002510e-01  8.27177787e-01 
 1.02828000e-03  3.53509847e-03  1.20033269e-01  9.01767549e-01  8.98232451e-01  9.45127649e-01  8.25094379e-01 
 1.02928000e-03  3.65871299e-03  1.24234828e-01  9.01829356e-01  8.98170644e-01  9.47249982e-01  8.23015154e-01 
 1.03028000e-03  3.78218307e-03  1.28429158e-01  9.01891092e-01  8.98108908e-01  9.49369383e-01  8.20940225e-01 
 1.03128000e-03  3.90550384e-03  1.32616018e-01  9.01952752e-01  8.98047248e-01  9.51485723e-01  8.18869705e-01 
 1.03228000e-03  4.02867043e-03  1.36795170e-01  9.02014335e-01  8.97985665e-01  9.53598876e-01  8.16803706e-01 
 1.03328000e-03  4.15167797e-03  1.40966375e-01  9.02075839e-01  8.97924161e-01  9.55708714e-01  8.14742339e-01 
 1.03428000e-03  4.27452162e-03  1.45129395e-01  9.02137261e-01  8.97862739e-01  9.57815111e-01  8.12685717e-01 
 1.03528000e-03  4.39719651e-03  1.49283993e-01  9.02198598e-01  8.97801402e-01  9.59917941e-01  8.10633948e-01 
 1.03628000e-03  4.51969780e-03  1.53429934e-01  9.02259849e-01  8.97740151e-01  9.62017076e-01  8.08587143e-01 
 1.03728000e-03  4.64202067e-03  1.57566982e-01  9.02321010e-01  8.97678990e-01  9.64112392e-01  8.06545410e-01 
 1.03828000e-03  4.76416028e-03  1.61694905e-01  9.02382080e-01  8.97617920e-01  9.66203763e-01  8.04508858e-01 
 1.03928000e-03  4.88611181e-03  1.65813470e-01  9.02443056e-01  8.97556944e-01  9.68291063e-01  8.02477594e-01 
 1.04028000e-03  5.00787044e-03  1.69922444e-01  9.02503935e-01  8.97496065e-01  9.70374168e-01  8.00451724e-01 
 1.04128000e-03  5.12943137e-03  1.74021600e-01  9.02564716e-01  8.97435284e-01  9.72452954e-01  7.98431355e-01 
 1.04228000e-03  5.25078980e-03  1.78110706e-01  9.02625395e-01  8.97374605e-01  9.74527296e-01  7.96416591e-01 
 1.04328000e-03  5.37194093e-03  1.82189535e-01  9.02685970e-01  8.97314030e-01  9.76597072e-01  7.94407536e-01 
 1.04428000e-03  5.49287999e-03  1.86257861e-01  9.02746440e-01  8.97253560e-01  9.78662157e-01  7.92404296e-01 
 1.04528000e-03  5.61360221e-03  1.90315459e-01  9.02806801e-01  8.97193199e-01  9.80722430e-01  7.90406971e-01 
 1.04628000e-03  5.73410280e-03  1.94362104e-01  9.02867051e-01  8.97132949e-01  9.82777768e-01  7.88415664e-01 
 1.04728000e-03  5.85437703e-03  1.98397574e-01  9.02927189e-01  8.97072811e-01  9.84828049e-01  7.86430475e-01 
 1.04828000e-03  5.97442013e-03  2.02421648e-01  9.02987210e-01  8.97012790e-01  9.86873154e-01  7.84451506e-01 
 1.04928000e-03  6.09422737e-03  2.06434106e-01  9.03047114e-01  8.96952886e-01  9.88912960e-01  7.82478855e-01 
 1.05028000e-03  6.21379403e-03  2.10434729e-01  9.03106897e-01  8.96893103e-01  9.90947349e-01  7.80512620e-01 
 1.05128000e-03  6.33311537e-03  2.14423301e-01  9.03166558e-01  8.96833442e-01  9.92976202e-01  7.78552900e-01 
 1.05228000e-03  6.45218669e-03  2.18399607e-01  9.03226093e-01  8.96773907e-01  9.94999398e-01  7.76599791e-01 
 1.05328000e-03  6.57100329e-03  2.22363433e-01  9.03285502e-01  8.96714498e-01  9.97016822e-01  7.74653389e-01 
 1.05428000e-03  6.68956048e-03  2.26314566e-01  9.03344780e-01  8.96655220e-01  9.99028354e-01  7.72713788e-01 
 1.05528000e-03  6.80785358e-03  2.30252797e-01  9.03403927e-01  8.96596073e-01  1.00103388e+00  7.70781082e-01 
 1.05628000e-03  6.92587792e-03  2.34177916e-01  9.03462939e-01  8.96537061e-01  1.00303328e+00  7.68855365e-01 
 1.05728000e-03  7.04362883e-03  2.38089716e-01  9.03521814e-01  8.96478186e-01  1.00502644e+00  7.66936727e-01 
 1.05828000e-03  7.16110167e-03  2.41987992e-01  9.03580551e-01  8.96419449e-01  1.00701325e+00  7.65025262e-01 
 1.05928000e-03  7.27829181e-03  2.45872540e-01  9.03639146e-01  8.96360854e-01  1.00899360e+00  7.63121057e-01 
 1.06028000e-03  7.39519461e-03  2.49743158e-01  9.03697597e-01  8.96302403e-01  1.01096736e+00  7.61224203e-01 
 1.06128000e-03  7.51180546e-03  2.53599646e-01  9.03755903e-01  8.96244097e-01  1.01293443e+00  7.59334788e-01 
 1.06228000e-03  7.62811976e-03  2.57441807e-01  9.03814060e-01  8.96185940e-01  1.01489470e+00  7.57452898e-01 
 1.06328000e-03  7.74413291e-03  2.61269442e-01  9.03872066e-01  8.96127934e-01  1.01684806e+00  7.55578620e-01 
 1.06428000e-03  7.85984034e-03  2.65082359e-01  9.03929920e-01  8.96070080e-01  1.01879440e+00  7.53712038e-01 
 1.06528000e-03  7.97523747e-03  2.68880365e-01  9.03987619e-01  8.96012381e-01  1.02073360e+00  7.51853237e-01 
 1.06628000e-03  8.09031975e-03  2.72663269e-01  9.04045160e-01  8.95954840e-01  1.02266557e+00  7.50002299e-01 
 1.06728000e-03  8.20508265e-03  2.76430883e-01  9.04102541e-01  8.95897459e-01  1.02459019e+00  7.48159307e-01 
 1.06828000e-03  8.31952162e-03  2.80183021e-01  9.04159761e-01  8.95840239e-01  1.02650736e+00  7.46324341e-01 
 1.06928000e-03  8.43363215e-03  2.83919497e-01  9.04216816e-01  8.95783184e-01  1.02841698e+00  7.44497481e-01 
 1.07028000e-03  8.54740973e-03  2.87640131e-01  9.04273705e-01  8.95726295e-01  1.03031894e+00  7.42678806e-01 
 1.07128000e-03  8.66084988e-03  2.91344742e-01  9.04330425e-01  8.95669575e-01  1.03221313e+00  7.40868393e-01 
 1.07228000e-03  8.77394811e-03  2.95033151e-01  9.04386974e-01  8.95613026e-01  1.03409947e+00  7.39066318e-01 
 1.07328000e-03  8.88669997e-03  2.98705184e-01  9.04443350e-01  8.95556650e-01  1.03597784e+00  7.37272657e-01 
 1.07428000e-03  8.99910099e-03  3.02360667e-01  9.04499550e-01  8.95500450e-01  1.03784815e+00  7.35487485e-01 
 1.07528000e-03  9.11114674e-03  3.05999428e-01  9.04555573e-01  8.95444427e-01  1.03971030e+00  7.33710874e-01 
 1.07628000e-03  9.22283280e-03  3.09621299e-01  9.04611416e-01  8.95388584e-01  1.04156419e+00  7.31942896e-01 
 1.07728000e-03  9.33415475e-03  3.13226113e-01  9.04667077e-01  8.95332923e-01  1.04340973e+00  7.30183622e-01 
 1.07828000e-03  9.44510821e-03  3.16813706e-01  9.04722554e-01  8.95277446e-01  1.04524683e+00  7.28433121e-01 
 1.07928000e-03  9.55568880e-03  3.20383916e-01  9.04777844e-01  8.95222156e-01  1.04707538e+00  7.26691463e-01 
 1.08028000e-03  9.66589214e-03  3.23936583e-01  9.04832946e-01  8.95167054e-01  1.04889530e+00  7.24958715e-01 
 1.08128000e-03  9.77571389e-03  3.27471550e-01  9.04887857e-01  8.95112143e-01  1.05070649e+00  7.23234943e-01 
 1.08228000e-03  9.88514971e-03  3.30988663e-01  9.04942575e-01  8.95057425e-01  1.05250887e+00  7.21520211e-01 
 1.08328000e-03  9.99419528e-03  3.34487769e-01  9.04997098e-01  8.95002902e-01  1.05430235e+00  7.19814584e-01 
 1.08428000e-03  1.01028463e-02  3.37968718e-01  9.05051423e-01  8.94948577e-01  1.05608684e+00  7.18118125e-01 
 1.08528000e-03  1.02110985e-02  3.41431364e-01  9.05105549e-01  8.94894451e-01  1.05786226e+00  7.16430894e-01 
 1.08628000e-03  1.03189475e-02  3.44875562e-01  9.05159474e-01  8.94840526e-01  1.05962851e+00  7.14752953e-01 
 1.08728000e-03  1.04263892e-02  3.48301169e-01  9.05213195e-01  8.94786805e-01  1.06138553e+00  7.13084360e-01 
 1.08828000e-03  1.05334193e-02  3.51708046e-01  9.05266710e-01  8.94733290e-01  1.06313322e+00  7.11425173e-01 
 1.08928000e-03  1.06400335e-02  3.55096055e-01  9.05320017e-01  8.94679983e-01  1.06487150e+00  7.09775449e-01 
 1.09028000e-03  1.07462277e-02  3.58465063e-01  9.05373114e-01  8.94626886e-01  1.06660031e+00  7.08135244e-01 
 1.09128000e-03  1.08519976e-02  3.61814938e-01  9.05425999e-01  8.94574001e-01  1.06831955e+00  7.06504611e-01 
 1.09228000e-03  1.09573391e-02  3.65145549e-01  9.05478670e-01  8.94521330e-01  1.07002915e+00  7.04883605e-01 
 1.09328000e-03  1.10622481e-02  3.68456772e-01  9.05531124e-01  8.94468876e-01  1.07172905e+00  7.03272276e-01 
 1.09428000e-03  1.11667203e-02  3.71748481e-01  9.05583360e-01  8.94416640e-01  1.07341916e+00  7.01670675e-01 
 1.09528000e-03  1.12707517e-02  3.75020557e-01  9.05635376e-01  8.94364624e-01  1.07509941e+00  7.00078853e-01 
 1.09628000e-03  1.13743381e-02  3.78272879e-01  9.05687169e-01  8.94312831e-01  1.07676974e+00  6.98496856e-01 
 1.09728000e-03  1.14774755e-02  3.81505333e-01  9.05738738e-01  8.94261262e-01  1.07843007e+00  6.96924733e-01 
 1.09828000e-03  1.15801598e-02  3.84717805e-01  9.05790080e-01  8.94209920e-01  1.08008033e+00  6.95362529e-01 
 1.09928000e-03  1.16823869e-02  3.87910184e-01  9.05841193e-01  8.94158807e-01  1.08172047e+00  6.93810289e-01 
 1.10028000e-03  1.17841528e-02  3.91082364e-01  9.05892076e-01  8.94107924e-01  1.08335042e+00  6.92268056e-01 
 1.10128000e-03  1.18854535e-02  3.94234238e-01  9.05942727e-01  8.94057273e-01  1.08497011e+00  6.90735873e-01 
 1.10228000e-03  1.19862849e-02  3.97365706e-01  9.05993142e-01  8.94006858e-01  1.08657949e+00  6.89213780e-01 
 1.10328000e-03  1.20866432e-02  4.00476666e-01  9.06043322e-01  8.93956678e-01  1.08817848e+00  6.87701817e-01 
 1.10428000e-03  1.21865243e-02  4.03567023e-01  9.06093262e-01  8.93906738e-01  1.08976705e+00  6.86200023e-01 
 1.10528000e-03  1.22859244e-02  4.06636682e-01  9.06142962e-01  8.93857038e-01  1.09134512e+00  6.84708435e-01 
 1.10628000e-03  1.23848393e-02  4.09685552e-01  9.06192420e-01  8.93807580e-01  1.09291264e+00  6.83227091e-01 
 1.10728000e-03  1.24832654e-02  4.12713544e-01  9.06241633e-01  8.93758367e-01  1.09446957e+00  6.81756023e-01 
 1.10828000e-03  1.25811986e-02  4.15720573e-01  9.06290599e-01  8.93709401e-01  1.09601584e+00  6.80295268e-01 
 1.10928000e-03  1.26786352e-02  4.18706554e-01  9.06339318e-01  8.93660682e-01  1.09755141e+00  6.78844856e-01 
 1.11028000e-03  1.27755712e-02  4.21671409e-01  9.06387786e-01  8.93612214e-01  1.09907623e+00  6.77404821e-01 
 1.11128000e-03  1.28720029e-02  4.24615058e-01  9.06436001e-01  8.93563999e-01  1.10059025e+00  6.75975192e-01 
 1.11228000e-03  1.29679264e-02  4.27537427e-01  9.06483963e-01  8.93516037e-01  1.10209342e+00  6.74555998e-01 
 1.11328000e-03  1.30633379e-02  4.30438443e-01  9.06531669e-01  8.93468331e-01  1.10358571e+00  6.73147268e-01 
 1.11428000e-03  1.31582337e-02  4.33318037e-01  9.06579117e-01  8.93420883e-01  1.10506707e+00  6.71749028e-01 
 1.11528000e-03  1.32526101e-02  4.36176141e-01  9.06626305e-01  8.93373695e-01  1.10653745e+00  6.70361305e-01 
 1.11628000e-03  1.33464633e-02  4.39012692e-01  9.06673232e-01  8.93326768e-01  1.10799682e+00  6.68984123e-01 
 1.11728000e-03  1.34397896e-02  4.41827627e-01  9.06719895e-01  8.93280105e-01  1.10944513e+00  6.67617505e-01 
 1.11828000e-03  1.35325853e-02  4.44620888e-01  9.06766293e-01  8.93233707e-01  1.11088236e+00  6.66261475e-01 
 1.11928000e-03  1.36248467e-02  4.47392418e-01  9.06812423e-01  8.93187577e-01  1.11230847e+00  6.64916053e-01 
 1.12028000e-03  1.37165703e-02  4.50142162e-01  9.06858285e-01  8.93141715e-01  1.11372342e+00  6.63581260e-01 
 1.12128000e-03  1.38077524e-02  4.52870070e-01  9.06903876e-01  8.93096124e-01  1.11512718e+00  6.62257114e-01 
 1.12228000e-03  1.38983893e-02  4.55576093e-01  9.06949195e-01  8.93050805e-01  1.11651973e+00  6.60943635e-01 
 1.12328000e-03  1.39884776e-02  4.58260184e-01  9.06994239e-01  8.93005761e-01  1.11790102e+00  6.59640839e-01 
 1.12428000e-03  1.40780136e-02  4.60922301e-01  9.07039007e-01  8.92960993e-01  1.11927104e+00  6.58348742e-01 
 1.12528000e-03  1.41669939e-02  4.63562400e-01  9.07083497e-01  8.92916503e-01  1.12062976e+00  6.57067360e-01 
 1.12628000e-03  1.42554148e-02  4.66180444e-01  9.07127707e-01  8.92872293e-01  1.12197715e+00  6.55796705e-01 
 1.12728000e-03  1.43432730e-02  4.68776397e-01  9.07171637e-01  8.92828363e-01  1.12331319e+00  6.54536793e-01 
 1.12828000e-03  1.44305650e-02  4.71350224e-01  9.07215282e-01  8.92784718e-01  1.12463786e+00  6.53287633e-01 
 1.12928000e-03  1.45172872e-02  4.73901894e-01  9.07258644e-01  8.92741356e-01  1.12595113e+00  6.52049238e-01 
 1.13028000e-03  1.46034363e-02  4.76431377e-01  9.07301718e-01  8.92698282e-01  1.12725299e+00  6.50821617e-01 
 1.13128000e-03  1.46890089e-02  4.78938647e-01  9.07344504e-01  8.92655496e-01  1.12854343e+00  6.49604779e-01 
 1.13228000e-03  1.47740017e-02  4.81423678e-01  9.07387001e-01  8.92612999e-01  1.12982241e+00  6.48398733e-01 
 1.13328000e-03  1.48584111e-02  4.83886450e-01  9.07429206e-01  8.92570794e-01  1.13108994e+00  6.47203486e-01 
 1.13428000e-03  1.49422340e-02  4.86326940e-01  9.07471117e-01  8.92528883e-01  1.13234598e+00  6.46019044e-01 
 1.13528000e-03  1.50254670e-02  4.88745133e-01  9.07512733e-01  8.92487267e-01  1.13359055e+00  6.44845413e-01 
 1.13628000e-03  1.51081068e-02  4.91141011e-01  9.07554053e-01  8.92445947e-01  1.13482361e+00  6.43682597e-01 
 1.13728000e-03  1.51901501e-02  4.93514561e-01  9.07595075e-01  8.92404925e-01  1.13604516e+00  6.42530599e-01 
 1.13828000e-03  1.52715938e-02  4.95865771e-01  9.07635797e-01  8.92364203e-01  1.13725519e+00  6.41389423e-01 
 1.13928000e-03  1.53524346e-02  4.98194633e-01  9.07676217e-01  8.92323783e-01  1.13845370e+00  6.40259071e-01 
 1.14028000e-03  1.54326693e-02  5.00501138e-01  9.07716335e-01  8.92283665e-01  1.13964068e+00  6.39139544e-01 
 1.14128000e-03  1.55122947e-02  5.02785281e-01  9.07756147e-01  8.92243853e-01  1.14081612e+00  6.38030842e-01 
 1.14228000e-03  1.55913078e-02  5.05047058e-01  9.07795654e-01  8.92204346e-01  1.14198002e+00  6.36932965e-01 
 1.14328000e-03  1.56697053e-02  5.07286469e-01  9.07834853e-01  8.92165147e-01  1.14313238e+00  6.35845911e-01 
 1.14428000e-03  1.57474842e-02  5.09503512e-01  9.07873742e-01  8.92126258e-01  1.14427319e+00  6.34769679e-01 
 1.14528000e-03  1.58246414e-02  5.11698190e-01  9.07912321e-01  8.92087679e-01  1.14540246e+00  6.33704266e-01 
 1.14628000e-03  1.59011739e-02  5.13870507e-01  9.07950587e-01  8.92049413e-01  1.14652018e+00  6.32649668e-01 
 1.14728000e-03  1.59770787e-02  5.16020468e-01  9.07988539e-01  8.92011461e-01  1.14762635e+00  6.31605882e-01 
 1.14828000e-03  1.60523527e-02  5.18148081e-01  9.08026176e-01  8.91973824e-01  1.14872098e+00  6.30572903e-01 
 1.14928000e-03  1.61269929e-02  5.20253354e-01  9.08063496e-01  8.91936504e-01  1.14980408e+00  6.29550725e-01 
 1.15028000e-03  1.62009966e-02  5.22336298e-01  9.08100498e-01  8.91899502e-01  1.15087564e+00  6.28539342e-01 
 1.15128000e-03  1.62743606e-02  5.24396926e-01  9.08137180e-01  8.91862820e-01  1.15193567e+00  6.27538747e-01 
 1.15228000e-03  1.63470821e-02  5.26435250e-01  9.08173541e-01  8.91826459e-01  1.15298418e+00  6.26548933e-01 
 1.15328000e-03  1.64191583e-02  5.28451286e-01  9.08209579e-01  8.91790421e-01  1.15402118e+00  6.25569893e-01 
 1.15428000e-03  1.64905863e-02  5.30445050e-01  9.08245293e-01  8.91754707e-01  1.15504667e+00  6.24601617e-01 
 1.15528000e-03  1.65613633e-02  5.32416560e-01  9.08280682e-01  8.91719318e-01  1.15606066e+00  6.23644096e-01 
 1.15628000e-03  1.66314864e-02  5.34365837e-01  9.08315743e-01  8.91684257e-01  1.15706316e+00  6.22697322e-01 
 1.15728000e-03  1.67009530e-02  5.36292899e-01  9.08350476e-01  8.91649524e-01  1.15805418e+00  6.21761283e-01 
 1.15828000e-03  1.67697602e-02  5.38197770e-01  9.08384880e-01  8.91615120e-01  1.15903374e+00  6.20835968e-01 
 1.15928000e-03  1.68379054e-02  5.40080473e-01  9.08418953e-01  8.91581047e-01  1.16000184e+00  6.19921368e-01 
 1.16028000e-03  1.69053859e-02  5.41941031e-01  9.08452693e-01  8.91547307e-01  1.16095850e+00  6.19017470e-01 
 1.16128000e-03  1.69721990e-02  5.43779470e-01  9.08486099e-01  8.91513901e-01  1.16190373e+00  6.18124261e-01 
 1.16228000e-03  1.70383420e-02  5.45595818e-01  9.08519171e-01  8.91480829e-01  1.16283755e+00  6.17241730e-01 
 1.16328000e-03  1.71038124e-02  5.47390101e-01  9.08551906e-01  8.91448094e-01  1.16375996e+00  6.16369864e-01 
 1.16428000e-03  1.71686076e-02  5.49162348e-01  9.08584304e-01  8.91415696e-01  1.16467100e+00  6.15508648e-01 
 1.16528000e-03  1.72327249e-02  5.50912589e-01  9.08616362e-01  8.91383638e-01  1.16557066e+00  6.14658070e-01 
 1.16628000e-03  1.72961620e-02  5.52640854e-01  9.08648081e-01  8.91351919e-01  1.16645897e+00  6.13818115e-01 
 1.16728000e-03  1.73589162e-02  5.54347175e-01  9.08679458e-01  8.91320542e-01  1.16733594e+00  6.12988768e-01 
 1.16828000e-03  1.74209852e-02  5.56031584e-01  9.08710493e-01  8.91289507e-01  1.16820160e+00  6.12170015e-01 
 1.16928000e-03  1.74823664e-02  5.57694115e-01  9.08741183e-01  8.91258817e-01  1.16905596e+00  6.11361841e-01 
 1.17028000e-03  1.75430574e-02  5.59334801e-01  9.08771529e-01  8.91228471e-01  1.16989903e+00  6.10564230e-01 
 1.17128000e-03  1.76030558e-02  5.60953676e-01  9.08801528e-01  8.91198472e-01  1.17073084e+00  6.09777166e-01 
 1.17228000e-03  1.76623593e-02  5.62550776e-01  9.08831180e-01  8.91168820e-01  1.17155141e+00  6.09000634e-01 
 1.17328000e-03  1.77209655e-02  5.64126137e-01  9.08860483e-01  8.91139517e-01  1.17236075e+00  6.08234617e-01 
 1.17428000e-03  1.77788722e-02  5.65679796e-01  9.08889436e-01  8.91110564e-01  1.17315889e+00  6.07479098e-01 
 1.17528000e-03  1.78360769e-02  5.67211788e-01  9.08918038e-01  8.91081962e-01  1.17394585e+00  6.06734062e-01 
 1.17628000e-03  1.78925775e-02  5.68722153e-01  9.08946289e-01  8.91053711e-01  1.17472164e+00  6.05999490e-01 
 1.17728000e-03  1.79483718e-02  5.70210927e-01  9.08974186e-01  8.91025814e-01  1.17548629e+00  6.05275366e-01 
 1.17828000e-03  1.80034575e-02  5.71678150e-01  9.09001729e-01  8.90998271e-01  1.17623982e+00  6.04561673e-01 
 1.17928000e-03  1.80578324e-02  5.73123860e-01  9.09028916e-01  8.90971084e-01  1.17698225e+00  6.03858393e-01 
 1.18028000e-03  1.81114944e-02  5.74548096e-01  9.09055747e-01  8.90944253e-01  1.17771360e+00  6.03165508e-01 
